Brand Name,Generic Name,Manufacturer,Total Spending,Total Dosage Units,Total Claims,Average Spending Per Dosage Unit (Weighted),Average Spending Per Claim,Year
Simvastatin,Simvastatin,Legacy Pharmace,297549.62,1584574.002,50506,0.187772323,5.891371718,2014
Simvastatin,Simvastatin,Lupin Pharmaceu,11227136.77,59217837.48,1824275,0.189547921,6.154300624,2014
Simvastatin,Simvastatin,Major Pharmaceu,7641.92,18906,693,0.388201988,11.02730159,2014
Simvastatin,Simvastatin,Mckesson Packag,1536.88,6622,297,0.232544239,5.174680135,2014
Simvastatin,Simvastatin,Mylan Instituti,2445.18,8130,493,0.316223009,4.95979716,2014
Simvastatin,Simvastatin,Northstar Rx Ll,3915487,19849525.54,611647,0.19719026,6.401546971,2014
Simvastatin,Simvastatin,Puracap Laborat,1150489.08,5948953.004,192697,0.193311704,5.970456624,2014
Simvastatin,Simvastatin,Teva USA,5032813.51,20826765.85,645639,0.24163039,7.795089067,2014
Simvastatin,Simvastatin,Zydus Pharmaceu,3181582,13828837.48,436421,0.229965305,7.290167064,2014
Sinemet 25-100,Carbidopa/Levodopa,Merck Sharp & D,36772.5,35287,187,1.042097656,196.644385,2014
Singulair,Montelukast Sodium,Merck Sharp & D,26455164.98,4214103.091,133670,6.280677096,197.9140045,2014
Sirolimus,Sirolimus,Ahp, , , , , ,2014
Sirolimus,Sirolimus,Dr.Reddy'S Lab,303641.29,20440,321,15.20617851,945.9230218,2014
Sirolimus,Sirolimus,Greenstone LLC.,1087824.1,131347.2,2191,8.263089585,496.4966226,2014
Sirolimus,Sirolimus,Zydus Pharmaceu,460165.07,68325,1162,6.73494431,396.0112479,2014
Sivextro,Tedizolid Phosphate,Merck Sharp & D,165856.58,557,70,297.7676481,2369.379714,2014
Skelaxin,Metaxalone,Pfizer US Pharm,5410305.85,925274.528,13177,5.847243911,410.5870722,2014
Sklice,IVermectin,Arbor Pharmaceu, , , , , ,2014
Sklice,IVermectin,Sanofi-Pasteur/,19174706.04,8554711,70517,2.241420668,271.9160775,2014
Skyla,Levonorgestrel,"Bayer,Pharm Div",2505193.9,3825.648,3802,654.8417157,658.9147554,2014
Slow-Mag,Magnesium Chloride,Purdue Prod Lp,40782.6,266410.7,3737,0.153081689,10.9131924,2014
Sod Ferric Gluconate Complex,Sodium Ferric Gluconat/Sucrose,Actavis/Allerga,751578.86,102326.533,7483,7.344906917,100.4381745,2014
Sod Ferric Gluconate Complex,Sodium Ferric Gluconat/Sucrose,Teva/Novaplus,56083,8204,538,6.836055583,104.2434944,2014
Sod Ferric Gluconate Complex,Sodium Ferric Gluconat/Sucrose,"West-Ward, Inc.", , , , , ,2014
Sodium Acetate,Sodium Acetate,App/Fresenius K,249028.81,206183.338,1858,1.207802786,134.0305759,2014
Sodium Acetate,Sodium Acetate,Hospira-Novaplu,46547.81,9247.947,289,5.033312799,161.0650865,2014
Sodium Acetate,Sodium Acetate,Hospira/Pfizer,2929859.3,4928800.181,20900,0.594436616,140.1846555,2014
Sodium Bicarbonate,Sodium Bicarbonate,App/Fresenius K,39745.04,87108.624,855,0.456269864,46.4854269,2014
Sodium Bicarbonate,Sodium Bicarbonate,Hospira-Novaplu,609.67,8421,50,0.072398765,12.1934,2014
Sodium Bicarbonate,Sodium Bicarbonate,Hospira/Pfizer,3946548.69,24246421.94,92249,0.17901057,42.78147937,2014
Sodium Bicarbonate,Sodium Bicarbonate,International M,94822.24,653468.907,2174,0.145105971,43.61648574,2014
Sodium Chloride,Bacteriostatic Sodium Chloride,App/Fresenius K,6060.91,64097.8,299,0.094557224,20.27060201,2014
Sodium Chloride,Bacteriostatic Sodium Chloride,Hospira/Pfizer,140021.86,2260081.402,9723,0.061954344,14.40109637,2014
Sodium Chloride,Sodium Chloride 0.45 %,B.Braun,1934.82,305849,155,0.006326063,12.48270968,2014
Sodium Chloride,Sodium Chloride 0.45 %,Baxter Healthca,458438.17,14221714.56,4836,0.032235085,94.79697477,2014
Sodium Chloride,Sodium Chloride 0.45 %,Hospira/Icu Med,180081.58,7323080.41,2360,0.02459096,76.30575424,2014
Sodium Chloride,Sodium Chloride 3 %,B.Braun,28053.84,680359.358,194,0.041233856,144.6074227,2014
Sodium Chloride,Sodium Chloride 3 %,Baxter Healthca,74476.37,1664997.22,1088,0.044730627,68.45254596,2014
Sodium Chloride,Sodium Chloride 5 %,Baxter Healthca,19984.9,239424.31,183,0.083470638,109.2071038,2014
Sodium Chloride,Sodium Chloride For Inhalation,Mylan,109085.51,1670034,4928,0.065892804,22.13585836,2014
Sodium Chloride,Sodium Chloride For Inhalation,Nephron Corp,1080863.65,16019665.09,58187,0.068116793,18.57568959,2014
Sodium Chloride,Sodium Chloride For Inhalation,Ritedose Pharma, , , , , ,2014
Sodium Chloride,Sodium Chloride Irrig Solution,B.Braun,166771.77,38896427.09,10546,0.004287586,15.81374644,2014
Sodium Chloride,Sodium Chloride Irrig Solution,Baxter Healthca,489011.26,83416984.86,25152,0.005862251,19.44224157,2014
Sodium Chloride,Sodium Chloride Irrig Solution,Hospira/Icu Med,439431.91,62642676.87,17773,0.007014897,24.7246897,2014
Sodium Chloride*,0.9 % Sodium Chloride,Amer. Regent,2999.37,16199.9,565,0.185147439,5.308619469,2014
Sodium Chloride*,0.9 % Sodium Chloride,App/Fresenius K*,7826.34,185619.6,267,0.044260575,29.31213483,2014
Sodium Chloride*,0.9 % Sodium Chloride,B.Braun,10034383.18,257917576.7,228209,0.038905387,43.97014658,2014
Sodium Chloride*,0.9 % Sodium Chloride,Baxter Healthca,22937687.92,499730791.3,426594,0.048197819,53.76936366,2014
Sodium Chloride*,0.9 % Sodium Chloride,Fresenius Kabi,103317.16,139355.784,2195,0.741391258,47.06932119,2014
Sodium Chloride*,0.9 % Sodium Chloride,Hospira,37.93,113,106,0.335663717,0.357830189,2014
Sodium Chloride*,0.9 % Sodium Chloride,Hospira/Icu Med,17173766.08,290695195.5,304771,0.059078259,56.34973826,2014
Sodium Chloride*,0.9 % Sodium Chloride,Hospira/Pfizer*,2517306.25,18159953.49,40513,0.285698293,62.13576506,2014
Sodium Chloride*,0.9 % Sodium Chloride,Medefil Incorp.,540249.42,2103055,7435,0.256887918,72.66300202,2014
Sodium Chloride*,Sodium Chloride,Ahp,1052.11,2432,38,0.43261102,27.68710526,2014
Sodium Chloride*,Sodium Chloride,App/Fresenius K,2421882.29,4311407.818,26947,0.571122159,89.87576688,2014
Sodium Chloride*,Sodium Chloride,Hospira/Pfizer,372158.95,566032.69,2662,0.584993961,139.8042637,2014
Sodium Chloride*,Sodium Chloride,Lannett Co. Inc,23709.04,213505.968,2131,0.111046264,11.12578132,2014
Sodium Citrate-Citric Acid,Citric Acid/Sodium Citrate,Method Pharmace, , , , , ,2014
Sodium Citrate-Citric Acid,Citric Acid/Sodium Citrate,Pharmaceutical,176251.66,5092865.787,7077,0.03460756,24.90485517,2014
Sodium Fluoride,Fluoride (Sodium),Mayne Pharma/H2,557598.97,2198802.5,44896,0.253592112,12.41979174,2014
Sodium Fluoride,Fluoride (Sodium),Sancilio & Comp,296410.83,1153323.14,23594,0.257005881,12.56297491,2014
Sodium Phenylbutyrate,Sodium Phenylbutyrate,Sigmapharm Labo,3677873.24,213132.658,634,17.25626319,5801.061893,2014
Sodium Phosphate,"Sod Phosphate,Monobasic-Dibas",Amer. Regent,2930.51,3370.164,283,0.869545221,10.35515901,2014
Sodium Phosphate,"Sod Phosphate,Monobasic-Dibas",App/Fresenius K,124691.65,43073.336,1046,2.894868649,119.2080784,2014
Sodium Phosphate,"Sod Phosphate,Monobasic-Dibas",Hospira/Pfizer,283131.35,230123.283,1366,1.230346388,207.270388,2014
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate,"Cmp Pharma, Inc",75850.7,362024.2,773,0.209518314,98.12509703,2014
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate,Epic Pharma LLC,1315.78,6032.8,14,0.218104363,93.98428571,2014
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate,"KVK-Tech, Inc.",399169.84,1828413.483,4155,0.218314864,96.06975692,2014
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate,Perrigo Co.,117554.36,944317.698,1769,0.124486029,66.45243641,2014
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate,Roxane/West-War,19231.3,161975,361,0.118730051,53.27229917,2014
Sodium Sulfacetamide,Sulfacetamide Sodium,Acella Pharmace,24862.28,65944.2,140,0.377019965,177.5877143,2014
Sodium Sulfacetamide,Sulfacetamide Sodium,"Biocomp Pharma,",24879.93,60533.8,181,0.411008891,137.4581768,2014
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sod/Sulfur/Urea,Seton Pharmaceu,81617.06,141160.4,395,0.578186659,206.6254684,2014
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sodium/Sulfur,Acella Pharmace,198331.11,1038759.912,3540,0.188579119,56.02573729,2014
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sodium/Sulfur,"Biocomp Pharma,",81589.66,65003.2,592,2.337044933,137.8203716,2014
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sodium/Sulfur,Rochester Pharm,37747.99,145592.016,317,0.25927239,119.0788328,2014
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sodium/Sulfur,Trinity Pharmac, , , , , ,2014
Solaraze,Diclofenac Sodium,Sandoz,1043137.6,91781,814,11.36550702,1281.495823,2014
Soliris,Eculizumab,Alexion Pharmac,57519927.17,10379.641,3052,5541.610463,18846.63407,2014
Solodyn,Minocycline HCl,Valeant,1821520.86,56593,1897,32.20208439,960.2113126,2014
Solu-Cortef,Hydrocortisone Sod Succinate,Pharmaci/Pfizer,269093.16,9722.055,5882,27.67862967,45.74858212,2014
Solu-Cortef,Hydrocortisone Sodium Succ/PF,Pfizer US Pharm,700559.57,40382.586,14746,19.14651437,47.50844772,2014
Solu-Medrol*,Methylprednisolone Sod Succ,Pharmaci/Pfizer,359385.99,11138.054,8010,33.15686977,44.86716479,2014
Solu-Medrol*,Methylprednisolone Sod Succ,Pharmacia/Upjhn,89387.54,6503.897,3104,13.67058314,28.79753222,2014
Solu-Medrol*,Methylprednisolone Sod Succ/PF,Pfizer US Pharm*,3258825.41,244822.018,120572,13.45700373,27.02804474,2014
Solu-Medrol*,Methylprednisolone Sod Succ/PF,Pfizer/Novaplus,485168.61,23174.728,14288,21.61724291,33.95636968,2014
Soma,Carisoprodol,Meda/Mylan Spec,147140.4,24879,296,5.914240926,497.095946,2014
Somatuline Depot,Lanreotide Acetate,Ipsen Biopharma,1872457.29,175.199,433,11178.09481,4324.381732,2014
Sonata,Zaleplon,Pfizer US Pharm,40789.85,7634,182,5.343181818,224.120055,2014
Soolantra,IVermectin,Galderma Labora, , , , , ,2014
Sorbitol,Sorbitol Solution,"Cmp Pharma, Inc",2366.6,119032.867,253,0.019881904,9.354150198,2014
Soriatane,Acitretin,Stiefel Labs.,2157241.62,60014.8,1794,35.96074007,1202.475819,2014
Sotalol,Sotalol HCl,Apotex Corp,147255.67,530651.223,8653,0.274135314,17.01787473,2014
Sotalol,Sotalol HCl,Qualitest/Par P,296551.16,1009077.239,16990,0.292810439,17.45445321,2014
Sotalol,Sotalol HCl,Sandoz,16022.41,53101.583,983,0.301731306,16.29950153,2014
Sotalol,Sotalol HCl,Teva USA,582967.37,1827842.275,29429,0.318759159,19.80928234,2014
Sotalol Af,Sotalol HCl,Apotex Corp,25558,70580.75,1086,0.368287819,23.53406998,2014
Sotalol Af,Sotalol HCl,Mylan,52765.53,140894.06,2289,0.370561387,23.05178244,2014
Sotradecol,Sodium Tetradecyl Sulfate,Mylan Instituti,23081.04,335,90,92.44723224,256.456,2014
Sotylize,Sotalol HCl,Arbor Pharmaceu, , , , , ,2014
Sovaldi,Sofosbuvir,Gilead Sciences,1386209781,1354319.056,50377,1023.547424,27516.71956,2014
Spinosad,Spinosad,Allegis Pharmac,640715.77,341799,2794,1.874539627,229.3184574,2014
Spiriva,Tiotropium Bromide,Boehringer Ing.,355206882.7,36565688.4,1195180,9.714212919,297.1994868,2014
Spiriva Respimat,Tiotropium Bromide,Boehringer Ing., , , , , ,2014
Spironolactone,Spironolactone,Actavis Pharma/,478644.73,1470790.399,37018,0.323892325,12.93005376,2014
Spironolactone,Spironolactone,Ahp,8093.24,8597,352,0.890953077,22.99215909,2014
Spironolactone,Spironolactone,Amneal Pharmace,6786595.86,22039751.76,513851,0.303847264,13.20732247,2014
Spironolactone,Spironolactone,Greenstone LLC.,290979.15,973626.495,24635,0.292871575,11.81161559,2014
Spironolactone,Spironolactone,Jubilant Cadist, , , , , ,2014
Spironolactone,Spironolactone,Major Pharmaceu,907.08,2712,99,0.334469027,9.162424242,2014
Spironolactone,Spironolactone,Mckesson Packag,5764.95,6425,317,0.897268483,18.18596215,2014
Spironolactone,Spironolactone,Mutual Pharm Co,672234.97,2736625.609,66712,0.243853852,10.07667241,2014
Spironolactone,Spironolactone,Mylan,384045.26,1111558.097,30486,0.344501383,12.5974303,2014
Spironolactone,Spironolactone,Mylan Instituti,334519.09,2499039.502,62307,0.133997006,5.368884556,2014
Spironolactone,Spironolactone,Qualitest/Par P,3210808.02,10069507.17,237261,0.314514343,13.53280994,2014
Spironolactone,Spironolactone,Sandoz,68944.88,336217.04,8418,0.205060636,8.190173438,2014
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,Greenstone LLC.,81588.35,118420.686,3422,0.688970422,23.84229983,2014
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,Mutual Pharm Co,290747.32,312254.348,8563,0.931123367,33.95390868,2014
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,Mylan,570392.65,929465.81,25992,0.613677925,21.94493113,2014
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid,Mylan Instituti,8015.04,11797.998,328,0.679355938,24.43609756,2014
Sporanox,Itraconazole,Janssen Pharm.,1521293.21,914166.1,1968,1.664132164,773.0148425,2014
Sprintec,Norgestimate-Ethinyl Estradiol,Teva USA,9156242.47,18873417.55,603836,0.485139612,15.16345907,2014
Spritam,Levetiracetam,Aprecia Pharmac, , , , , ,2014
Sprycel,Dasatinib,BMS Primarycare,69722218.64,297633,8530,254.4069239,8173.765374,2014
Sps*,Sodium Polystyrene Sulfon/Sorb,"Cmp Pharma, Inc*",835978.74,6333614.958,13880,0.132031317,60.22901585,2014
Sronyx,Levonorgestrel-Ethin Estradiol,Mayne Pharma In, , , , , ,2014
Sronyx,Levonorgestrel-Ethin Estradiol,"Watson Pharma,",1984194.16,2250611.76,58823,0.881624363,33.7316043,2014
Ssd,Silver Sulfadiazine,Dr.Reddy'S Lab,930474.99,5478935.611,53741,0.169827692,17.3140617,2014
Sski,Potassium Iodide,Upsher-Smith La,49499.14,79283.54,2228,0.624330599,22.21684919,2014
Sss 10-5,Sulfacetamide Sodium/Sulfur,Acella Pharmace, , , , , ,2014
Stalevo 100,Carbidopa/Levodopa/Entacapone,Novartis,261028.98,53995,461,4.834317622,566.223384,2014
Stalevo 150,Carbidopa/Levodopa/Entacapone,Novartis,186475.61,36213,300,5.149410709,621.5853667,2014
Starlix,Nateglinide,Novartis,340600.69,137488,1516,2.479449823,224.6706398,2014
Stavudine,Stavudine,Camber Pharmace,286907.52,178715.06,3079,1.606184474,93.18204612,2014
Stavudine,Stavudine,Mylan,80737.97,46826,808,1.723630787,99.9232302,2014
Stelara,Ustekinumab,Janssen Biotech,52013046.52,3551.868,4627,14522.24299,11241.20305,2014
Stimate,Desmopressin Acetate,CSL Behring LLC,2549894.81,4207.8,3844,605.9923975,663.3441233,2014
Stiolto Respimat,Tiotropium Br/Olodaterol HCl,Boehringer Ing., , , , , ,2014
Stivarga,Regorafenib,"Bayer,Pharm Div",14662090.34,116418,1523,125.9434996,9627.111188,2014
Stool Softener,Docusate Sodium,SDA Labs, , , , , ,2014
Stool Softener-Laxative,Sennosides/Docusate Sodium,Sunmark, , , , , ,2014
Strattera,Atomoxetine HCl,Eli Lilly & Co.,260345092.7,31131746.18,962112,8.390919844,270.5974904,2014
Strensiq,Asfotase Alfa,Alexion Pharmac, , , , , ,2014
Streptomycin Sulfate,Streptomycin Sulfate,X-Gen Pharmaceu,6186.23,418,215,14.7995933,28.77316279,2014
Stribild,Elviteg/Cob/Emtri/Tenofo Disop,Gilead Sciences,271651379.3,3218743.091,106636,84.39672619,2547.464077,2014
Striverdi Respimat,Olodaterol HCl,Boehringer Ing., , , , , ,2014
Stromectol,IVermectin,Merck Sharp & D,1043968.21,197404.162,36673,5.288481253,28.46694326,2014
Strovite One,"Mv,Min10/Folic Acid/D3/Ala/Lut","Exeltis USA, In",4377489.65,4691835.203,156627,0.933001578,27.94849962,2014
Suboxone,Buprenorphine HCl/Naloxone HCl,Indivior Inc.,383655652.2,53755127.46,1632156,7.266451193,235.0606512,2014
Subsys,Fentanyl,Insys Therapeut,4553786.78,67030,753,64.58372218,6047.525604,2014
Sucralfate,Sucralfate,Actavis/Greenst,2328016.81,7867178.807,91292,0.295915075,25.50077564,2014
Sucralfate,Sucralfate,Ahp,135.97,24,17,5.665416667,7.998235294,2014
Sucralfate,Sucralfate,Mylan Instituti,1942.41,2118,91,0.917096317,21.34516484,2014
Sucralfate,Sucralfate,Nostrum/Mylan,2071381.96,6975222.969,81734,0.296962831,25.34296572,2014
Sucralfate,Sucralfate,Pharmaceutical,303394.54,607228.778,1556,0.499637947,194.9836375,2014
Sucralfate,Sucralfate,Precision Dose,117845.47,242742.59,615,0.485475046,191.6186504,2014
Sucralfate,Sucralfate,Teva USA,3751994.21,13073616.68,151099,0.286989768,24.83136361,2014
Sucralfate,Sucralfate,Vistapharm,228281.19,613070.645,1180,0.372357072,193.4586356,2014
Sufentanil Citrate,Sufentanil Citrate,Akorn Inc.,5319.45,35.7,21,149.0042017,253.3071429,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Akorn Inc.,678.59,515,35,1.317650485,19.38828571,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Fougera/Sandoz,107424.86,153096.4,1296,0.701681163,82.88955247,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Oceanside Pharm, , , , , ,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Pacific/Greenst, , , , , ,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Perrigo Co.*,273686.07,437527,3805,1.102285303,71.92800788,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Sandoz,1749308.41,860569.986,58064,2.032732304,30.12724597,2014
Sulfacetamide Sodium*,Sulfacetamide Sodium,Valeant,1646616.32,991498.679,66606,1.660734759,24.72174159,2014
Sulfacetamide-Prednisolone,Sulfacetamide/Prednisolone Sp,Valeant,78257.29,28752,3970,2.721803353,19.71216373,2014
Sulfacleanse 8-4,Sulfacetamide Sodium/Sulfur,Prugen Pharmace,11769.86,42157,90,0.279191119,130.7762222,2014
Sulfadiazine,Sulfadiazine,Sandoz,980155.94,303546.581,2205,3.229013276,444.5151655,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Ahp,21425.94,12292.4,1749,1.743023332,12.25039451,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Amneal Pharmace,10767266.87,39397295.07,2015657,0.273330741,5.341815036,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Aurobindo Pharm,13171416.3,69695234.5,870126,0.213991845,15.13736666,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Hi-Tech/Akorn C,7764956.19,84677188.41,519060,0.091701384,14.9596505,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Major Pharmaceu,11950.85,9766.722,2626,1.223629586,4.550971059,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Mckesson Packag,5658.33,6928,1805,0.816733545,3.134808864,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Mutual Pharm Co,524650.35,2214244.174,113145,0.23669223,4.636973353,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Mylan Instituti,12563.47,16694,2226,0.752573979,5.643966757,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Qualitest/Par P,649337.17,2116737.713,106301,0.314296259,6.10847659,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Teva Parenteral,39540.15,46726.14,292,0.846210494,135.4114726,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Teva USA,29591.36,136089,6994,0.217441233,4.230963683,2014
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim,Vista Pharmaceu,176573.9,638776.26,32950,0.276606017,5.358843703,2014
Sulfamylon,Mafenide Acetate,Mylan Instituti,15382.18,23701.6,243,0.648993317,63.30115226,2014
Sulfasalazine,Sulfasalazine,Actavis Pharma/,834098.87,4876972.226,40038,0.171028013,20.8326807,2014
Sulfasalazine,Sulfasalazine,Greenstone LLC.,388511.91,2221482.14,18254,0.174888604,21.28365892,2014
Sulfasalazine,Sulfasalazine,Qualitest/Par P,339881.42,2011452.858,16948,0.168973098,20.05436748,2014
Sulfasalazine Dr,Sulfasalazine,Greenstone LLC.,460061.5,1462599.886,11950,0.314550483,38.49887029,2014
Sulfasalazine Dr,Sulfasalazine,Qualitest/Par P,193825.56,752673,6184,0.257516292,31.34307245,2014
Sulfatrim,Sulfamethoxazole/Trimethoprim,"STI Pharma, LLC",2532781.48,17608433.26,103296,0.143839116,24.51964723,2014
Sulindac,Sulindac,Actavis Pharma/,477282.66,1742892.001,32646,0.273745299,14.61994303,2014
Sulindac,Sulindac,Epic Pharma LLC,188217.86,762963,14091,0.246783251,13.35731034,2014
Sulindac,Sulindac,Heritage Pharma,16837.11,66054,1302,0.255435563,12.93172811,2014
Sulindac,Sulindac,Major Pharmaceu,2028.53,6910,118,0.293564399,17.1909322,2014
Sulindac,Sulindac,Mutual Pharm Co,84693.32,271050.27,5047,0.312394184,16.78092332,2014
Sulindac,Sulindac,Mylan,186647.52,727024,13618,0.256466793,13.70594214,2014
Sumatriptan,Sumatriptan,Lannett Co. Inc, , , , , ,2014
Sumatriptan,Sumatriptan,Sandoz,5280672.75,142692.096,22903,37.00771786,230.5668581,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Actavis Pharma,1253095.07,714787.5,79406,1.753186622,15.78086127,2014
Sumatriptan Succinate*,Sumatriptan Succinate,App/Fresenius K,193344.65,1849.093,1850,104.5618852,104.5106216,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Aurobindo Pharm,3308294.36,1665908.512,187559,1.985563903,17.63868628,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Auromedics Phar,101775.88,1139,836,89.35546971,121.7414833,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Dr.Reddy'S Lab*,7231924.85,3212967.004,358281,2.938540511,20.18506382,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Mylan,3558593.32,1737986.012,189501,2.045292862,18.77875747,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Northstar Rx Ll,1388427.88,728556.5,80254,1.905498307,17.30041967,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Ranbaxy/Sun Pha,2748523.11,1255143.031,139461,2.1896451,19.70818444,2014
Sumatriptan Succinate*,Sumatriptan Succinate,Sagent Pharmace,98664.9,1294,867,85.06555715,113.800346,2014
