Brand Name,Year,Generic Name,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims
Prochlorperazine,2016,Prochlorperazine,1,1270000,1241076.9,156868,9924
Prochlorperazine,2017,Prochlorperazine,1,1020000,1022236.1,134047,8783
Prochlorperazine Maleate,2013,Prochlorperazine Maleate,5,1976900,1882328.25,8168357.401,206626
Prochlorperazine Maleate,2014,Prochlorperazine Maleate,5,1750800,1693986.15,8296725.415,214678
Prochlorperazine Maleate,2015,Prochlorperazine Maleate,5,2087000,2026302.14,9611946.561,248080
Prochlorperazine Maleate,2016,Prochlorperazine Maleate,5,2122000,2078169.21,9765661.237,253420
Prochlorperazine Maleate,2017,Prochlorperazine Maleate,5,2736900,2737246.33,9634289.253,253456
Procrit,2013,Epoetin Alfa,2,50331000,47954028.980000004,185871.106,97978
Procrit,2014,Epoetin Alfa,2,45747800,44297919.559999995,265428.987,86857
Procrit,2015,Epoetin Alfa,2,42713000,41515086.339999996,175839.788,85197
Procrit,2016,Epoetin Alfa,2,45128600,44217218.7,170669.86000000002,89846
Procrit,2017,Epoetin Alfa,2,46318000,46306955.449999996,155277.95200000002,94088
Procto-Pak,2013,Hydrocortisone,1,63500,60433.85,51528.076,1721
Procto-Pak,2014,Hydrocortisone,1,132000,127776.25,106903.141,3629
Procto-Pak,2015,Hydrocortisone,1,149000,144388.07,126852.23,4216
Procto-Pak,2016,Hydrocortisone,1,114000,111269.55,97138.1,3218
Procto-Pak,2017,Hydrocortisone,1,76800,76755.45,69016.734,2356
Proctocort,2013,Hydrocortisone,1,35600,33938.26,9911.823,328
Proctocort,2014,Hydrocortisone,1,37000,35763.68,10147.33,345
Proctocort,2015,Hydrocortisone,1,47400,46010.34,4762.055,158
Proctocort,2016,Hydrocortisone,1,53600,52565.8,3578.3,116
Proctocort,2017,Hydrocortisone,1,22800,22765.24,1814.4,61
Proctosol-HC,2013,Hydrocortisone,1,1050000,1001152.89,2780058.103,87127
Proctosol-HC,2014,Hydrocortisone,1,1790000,1729414.68,2721919.69,87143
Proctosol-HC,2015,Hydrocortisone,1,7480000,7266223.73,4751533.455,147610
Proctosol-HC,2016,Hydrocortisone,1,8290000,8121931.3,4463286.813,139748
Proctosol-HC,2017,Hydrocortisone,1,5030000,5029744.68,3106098.647,98727
Proctozone-HC,2013,Hydrocortisone,1,1720000,1642612.58,5377684.636,157762
Proctozone-HC,2014,Hydrocortisone,1,2670000,2580528.09,4104867.618,122862
Proctozone-HC,2015,Hydrocortisone,1,8940000,8684387.14,5809633.264,169677
Proctozone-HC,2016,Hydrocortisone,1,11800000,11574348.9,6437098.348,187279
Proctozone-HC,2017,Hydrocortisone,1,9750000,9749753.37,6207596.704,179275
Procysbi,2013,Cysteamine Bitartrate,1,2520000,2396971.75,37980,90
Procysbi,2014,Cysteamine Bitartrate,1,15200000,14757390.01,237614,551
Procysbi,2015,Cysteamine Bitartrate,1,21200000,20540372.59,291346,667
Procysbi,2016,Cysteamine Bitartrate,1,34100000,33416055.94,436002,968
Procysbi,2017,Cysteamine Bitartrate,1,39900000,39943291.89,459943,987
Progesterone,2013,"Progesterone, Micronized",3,5179000,4932912.779999999,2122499.29,61505
Progesterone,2013,Progesterone,2,47900,45599.22,14439.189999999999,1553
Progesterone,2014,"Progesterone, Micronized",4,6429700,6231400.53,2798397.89,84892
Progesterone,2014,Progesterone,2,31200,30251.91,10953.516,963
Progesterone,2015,"Progesterone, Micronized",5,9095790,8832808.72,4420568.114,125324
Progesterone,2015,Progesterone,2,56220,54591.52,17066.9,2422
Progesterone,2016,"Progesterone, Micronized",7,9988900,9786532.55,5318728.48,160116
Progesterone,2016,Progesterone,2,57670,56461.96,19705.35,1911
Progesterone,2017,"Progesterone, Micronized",7,7554500,7541682.74,5671508.773,175059
Progesterone,2017,Progesterone,2,51360,51379.24,21291.8,1552
Progesterone In Oil,2013,Progesterone,2,76900,73248.51999999999,39855.305,4286
Progesterone In Oil,2014,Progesterone,2,75300,72919.34,29874.28,5044
Progesterone In Oil,2015,Progesterone,2,54100,52561.549999999996,28022.6,3669
Progesterone In Oil,2016,Progesterone,2,49920,48918.1,20914.2,2321
Progesterone In Oil,2017,Progesterone,2,42550,42503.32,15738.5,1625
Proglycem,2013,Diazoxide,1,2490000,2373744.43,334841.051,3799
Proglycem,2014,Diazoxide,1,3210000,3106910.43,365269.5,4272
Proglycem,2015,Diazoxide,1,3300000,3203121.09,386206,4623
Proglycem,2016,Diazoxide,1,3640000,3562277.96,422867.3,4899
Proglycem,2017,Diazoxide,1,4150000,4149977.43,448397.88,5415
Prograf,2013,Tacrolimus,1,34200000,32548657.64,10483386.11,84152
Prograf,2014,Tacrolimus,1,31300000,30317492.81,9251941.446,76776
Prograf,2015,Tacrolimus,1,29900000,29020959.5,7934536.923,68542
Prograf,2016,Tacrolimus,1,26200000,25650147.92,6731748.679,59490
Prograf,2017,Tacrolimus,1,20300000,20314482.6,5608924.239,50123
Prolastin C,2013,Alpha-1-Proteinase Inhibitor,1,9840000,9371822.67,21616143.82,1209
Prolastin C,2014,Alpha-1-Proteinase Inhibitor,1,13200000,12779779.62,28178979.56,1682
Prolastin C,2015,Alpha-1-Proteinase Inhibitor,1,21100000,20458709.64,51496441.55,3121
Prolastin C,2016,Alpha-1-Proteinase Inhibitor,1,30100000,29517560.77,68237297.59,4014
Prolastin C,2017,Alpha-1-Proteinase Inhibitor,1,33900000,33921426.01,70046897.31,4578
Prolensa,2013,Bromfenac Sodium,1,106000,100852.06,1744.8,577
Prolensa,2014,Bromfenac Sodium,1,305000,295570.46,4659.6,1541
Prolensa,2015,Bromfenac Sodium,1,525000,509771.1,7219.8,2375
Prolensa,2016,Bromfenac Sodium,1,565000,553949.52,7911.2,2615
Prolensa,2017,Bromfenac Sodium,1,573000,572547.21,7575,2520
Proleukin,2013,Aldesleukin,1,53100,50529.1,38.358,34
Proleukin,2014,Aldesleukin,1,192000,186171.17,109,68
Proleukin,2015,Aldesleukin,1,1340000,1297806.29,540,105
Proleukin,2016,Aldesleukin,1,455000,445805.3,246.4,73
Proleukin,2017,Aldesleukin,1,2180000,2184153.97,739.982,163
Prolia,2013,Denosumab,1,10900000,10356345.25,46146.891,12776
Prolia,2014,Denosumab,1,14700000,14222146.14,37572.629,18116
Prolia,2015,Denosumab,1,19100000,18504253.94,24312.96,23648
Prolia,2016,Denosumab,1,25900000,25413175.63,51324.437,30988
Prolia,2017,Denosumab,1,31500000,31450903.02,36581.55,36014
Promethazine HCl*,2013,Promethazine HCl,22,28564770,27213670.35,130690805.62,2427792
Promethazine HCl*,2014,Promethazine HCl,24,26110890,25273037.84,126709846.551,2437523
Promethazine HCl*,2015,Promethazine HCl,26,30810242,29906538.21,139773654.527,2517817
Promethazine HCl*,2016,Promethazine HCl,27,27715120,27153479.87,143367580.854,2468118
Promethazine HCl*,2017,Promethazine HCl,27,25994946,25991486.3,148757570.858,2247536
Promethazine Vc,2013,Phenylephrine HCl/Prometh HCl,2,1702600,1622919.8800000001,15750396.588000001,84503
Promethazine Vc,2014,Phenylephrine HCl/Prometh HCl,2,2324600,2254531.7800000003,12725452.55,70781
Promethazine Vc,2015,Phenylephrine HCl/Prometh HCl,2,2764600,2685474.9499999997,11661051.24,65863
Promethazine Vc,2016,Phenylephrine HCl/Prometh HCl,2,2830400,2769813.74,11464688.98,62619
Promethazine Vc,2017,Phenylephrine HCl/Prometh HCl,2,2634760,2639087.12,11184918.84,63129
Promethazine Vc-Codeine,2013,Promethazine/Phenyleph/Codeine,1,1610000,1535757.73,11173858.02,61629
Promethazine Vc-Codeine,2014,Promethazine/Phenyleph/Codeine,1,2030000,1965120.29,8221801.296,47830
Promethazine Vc-Codeine,2015,Promethazine/Phenyleph/Codeine,1,2170000,2106076.15,6985909.029,40870
Promethazine Vc-Codeine,2016,Promethazine/Phenyleph/Codeine,1,1670000,1633207.33,5140539.603,30143
Promethazine Vc-Codeine,2017,Promethazine/Phenyleph/Codeine,1,970000,969507.43,3266506.323,18953
Promethazine-Codeine,2013,Promethazine HCl/Codeine,4,5265900,5013988.98,109719447.958,548241
Promethazine-Codeine,2014,Promethazine HCl/Codeine,4,4784200,4634272.390000001,103806596.328,551902
Promethazine-Codeine,2015,Promethazine HCl/Codeine,4,5037000,4892236.62,124630109.15599999,665532
Promethazine-Codeine,2016,Promethazine HCl/Codeine,4,4682000,4581615.7299999995,120615187.92,628629
Promethazine-Codeine,2017,Promethazine HCl/Codeine,4,3643410,3645277.27,155327438.06,503284
Promethazine-DM,2013,Promethazine/Dextromethorphan,3,7897000,7524930.7700000005,205240339.27499998,1119496
Promethazine-DM,2014,Promethazine/Dextromethorphan,3,6928000,6707287.55,184046571.02999997,1031069
Promethazine-DM,2015,Promethazine/Dextromethorphan,3,8446300,8199661.19,264140638.84800002,1484172
Promethazine-DM,2016,Promethazine/Dextromethorphan,3,8817600,8635431.02,287119609.362,1622493
Promethazine-DM,2017,Promethazine/Dextromethorphan,3,6993500,6989947.46,216160518.529,1244278
Promethegan,2013,Promethazine HCl,1,4050000,3856249.49,975418.278,78411
Promethegan,2014,Promethazine HCl,1,6310000,6102548.5,766057.986,57757
Promethegan,2015,Promethazine HCl,1,6250000,6068628.04,756217.81,54786
Promethegan,2016,Promethazine HCl,1,4840000,4741679.18,590045.047,41442
Promethegan,2017,Promethazine HCl,1,3400000,3403493.51,436461.274,29769
Propafenone HCl,2013,Propafenone HCl,3,524000,499365.35000000003,1078102.589,13254
Propafenone HCl,2014,Propafenone HCl,3,537000,519222.44,1197782.828,15071
Propafenone HCl,2015,Propafenone HCl,4,611800,593699.67,1488461.475,18630
Propafenone HCl,2016,Propafenone HCl,4,562200,551807.41,1636632.2650000001,20327
Propafenone HCl,2017,Propafenone HCl,4,506900,507378.81,1630372.375,20415
Propafenone HCl ER,2013,Propafenone HCl,1,724000,689192.27,106774.06,1774
Propafenone HCl ER,2014,Propafenone HCl,2,792580,767163.7,117978,1898
Propafenone HCl ER,2015,Propafenone HCl,3,1273160,1236009.59,188734,3033
Propafenone HCl ER,2016,Propafenone HCl,4,1590300,1558470.53,266707,4290
Propafenone HCl ER,2017,Propafenone HCl,4,1419000,1419059.0899999999,272030,4350
Propantheline Bromide,2013,Propantheline Bromide,1,60900,58002.99,107319,1276
Propantheline Bromide,2014,Propantheline Bromide,1,66000,63886.34,110136,1306
Propantheline Bromide,2015,Propantheline Bromide,1,82700,80270.05,127891,1470
Propantheline Bromide,2016,Propantheline Bromide,1,93600,91738.96,129901,1464
Propantheline Bromide,2017,Propantheline Bromide,1,151000,150606.31,129000,1401
Propranolol HCl ER,2013,Propranolol HCl,5,7304100,6952464.21,7765960.884000001,214872
Propranolol HCl ER,2014,Propranolol HCl,5,13643200,13207413.67,8588548.511,240517
Propranolol HCl ER,2015,Propranolol HCl,5,18690400,18136128.95,10645797.316,299589
Propranolol HCl ER,2016,Propranolol HCl,5,20428880,20019793.79,12006606.969999999,337927
Propranolol HCl ER,2017,Propranolol HCl,5,19151930,19149685.5,12739887.6,359886
Propranolol HCl*,2013,Propranolol HCl,9,6347830,6040035.3,54113643.391,751099
Propranolol HCl*,2014,Propranolol HCl,10,6934130,6723343.71,64185116.294,905215
Propranolol HCl*,2015,Propranolol HCl,10,17502100,16996849.32,82185123.86,1176243
Propranolol HCl*,2016,Propranolol HCl,11,29227560,28615362.18,95122436.117,1366568
Propranolol HCl*,2017,Propranolol HCl,11,24626133,24633378.97,88762802.97,1279593
Propranolol-Hydrochlorothiazid,2013,Propranolol/Hydrochlorothiazid,1,28000,26713.03,41492,997
Propranolol-Hydrochlorothiazid,2014,Propranolol/Hydrochlorothiazid,1,33200,32172.29,42968,1038
Propranolol-Hydrochlorothiazid,2015,Propranolol/Hydrochlorothiazid,1,40900,39662.58,50265,1160
Propranolol-Hydrochlorothiazid,2016,Propranolol/Hydrochlorothiazid,1,39700,38898.8,43767,944
Propranolol-Hydrochlorothiazid,2017,Propranolol/Hydrochlorothiazid,1,41300,41322.05,40834,926
Propylthiouracil,2013,Propylthiouracil,1,1080000,1028509.66,2447744.017,22113
Propylthiouracil,2014,Propylthiouracil,2,1653100,1599247.65,2746701.12,26060
Propylthiouracil,2015,Propylthiouracil,2,2469000,2392459.33,3331469.12,32409
Propylthiouracil,2016,Propylthiouracil,2,2118000,2075266.5299999998,3125974.4,31352
Propylthiouracil,2017,Propylthiouracil,2,1824000,1827470.29,2867392.7,29991
Prorenal Qd,2013,"Mv,Iron/Folic/D3/Om-3/DHA/EPA",1,109,104.02,870,23
Prorenal Qd,2014,"Mv,Iron/Folic/D3/Om-3/DHA/EPA",1,784,758.55,5438,141
Prorenal Qd,2015,"Mv,Iron/Folic/D3/Om-3/DHA/EPA",1,1920,1861.51,9773,251
Prorenal Qd,2016,"Mv,Iron/Folic/D3/Om-3/DHA/EPA",1,1760,1725.47,7495,183
Prorenal Qd,2017,"Mv,Iron/Folic/D3/Om-3/DHA/EPA",1,1740,1744.16,7770,172
Proscar,2013,Finasteride,1,8490,8089.13,1650,49
Proscar,2014,Finasteride,1,5310,5135.72,1334,37
Proscar,2015,Finasteride,1,7500,7283.71,1694,51
Proscar,2016,Finasteride,1,7960,7803.29,2227,67
Proscar,2017,Finasteride,1,13300,13329.68,2843,109
Prosight,2013,A/C/E/Zinc/Sod Selenate/Copper,1,773,736.36,7045,235
Prosight,2014,A/C/E/Zinc/Sod Selenate/Copper,1,1920,1855.83,13471,395
Prosight,2015,A/C/E/Zinc/Sod Selenate/Copper,1,1520,1473.84,9720,280
Prosight,2016,A/C/E/Zinc/Sod Selenate/Copper,1,823,806.87,6815,200
Prosight,2017,A/C/E/Zinc/Sod Selenate/Copper,1,509,509.1,3440,92
Protonix,2013,Pantoprazole Sodium,2,3729000,3546869.0599999996,487369.97199999995,19171
Protonix,2014,Pantoprazole Sodium,2,4090200,3959767.11,554604.42,21541
Protonix,2015,Pantoprazole Sodium,2,5939000,5770070.27,620057.7699999999,25600
Protonix,2016,Pantoprazole Sodium,2,6540100,6405286.62,615865.404,22397
Protonix,2017,Pantoprazole Sodium,2,7270228,7270842.91,593865.81,20656
Protonix IV,2013,Pantoprazole Sodium,2,2450000,2335204.67,60122.711,24544
Protonix IV,2014,Pantoprazole Sodium,3,2277713,2206049.9,59513.506,30805
Protonix IV,2015,Pantoprazole Sodium,3,3278170,3184869.14,111487.728,48722
Protonix IV,2016,Pantoprazole Sodium,3,3280800,3209626.38,119058.401,48998
Protonix IV,2017,Pantoprazole Sodium,3,3556200,3554732.78,113645.631,41901
Protopic,2013,Tacrolimus,1,18000000,17128710.36,2829890.263,45498
Protopic,2014,Tacrolimus,1,17500000,16927283.3,2235765.412,38315
Protopic,2015,Tacrolimus,1,2820000,2739614.82,331623,5256
Protopic,2016,Tacrolimus,1,1820000,1784954.53,241764,3677
Protopic,2017,Tacrolimus,1,735000,734540.8,93525,1476
Protriptyline HCl,2013,Protriptyline HCl,2,324000,308508.08999999997,190382,2844
Protriptyline HCl,2014,Protriptyline HCl,3,407180,393391.96,203173,3023
Protriptyline HCl,2015,Protriptyline HCl,3,482300,468248.61,238316,3572
Protriptyline HCl,2016,Protriptyline HCl,3,531500,520871.57999999996,271978,3965
Protriptyline HCl,2017,Protriptyline HCl,3,521600,521718.48,280104,4161
Provenge,2013,Sipuleucel-T/Lactated Ringers,1,1560000,1490553.74,13503,57
Provenge,2014,Sipuleucel-T/Lactated Ringers,1,1560000,1507422.08,14253,53
Provenge,2015,Sipuleucel-T/Lactated Ringers,1,2260000,2198877.4,17754,75
Provenge,2016,Sipuleucel-T/Lactated Ringers,1,3670000,3591379.46,22255.5,97
Provenge,2017,Sipuleucel-T/Lactated Ringers,1,5250000,5251151.87,21012,94
Proventil,2013,Albuterol Sulfate,1,148,141.11,65,221
Proventil,2014,Albuterol Sulfate,1,41.8,40.43,73.3,312
Proventil,2015,Albuterol Sulfate,1,17.6,17.1,1030.8,122
Proventil,2016,Albuterol Sulfate,1,41.5,40.63,71,250
Proventil,2017,Albuterol Sulfate,1,19,18.99,37.8,103
Proventil HFA,2013,Albuterol Sulfate,1,95200000,90632789.48,10861068.3,1409717
Proventil HFA,2014,Albuterol Sulfate,1,129000000,124975042.1,13812575.49,1791049
Proventil HFA,2015,Albuterol Sulfate,1,133000000,129535106.2,12873129.79,1681848
Proventil HFA,2016,Albuterol Sulfate,1,134000000,131540758.9,12022895.88,1575581
Proventil HFA,2017,Albuterol Sulfate,1,120000000,119972180.9,10254202.72,1366260
Provera,2013,Medroxyprogesterone Acetate,1,4590,4373.64,2166,86
Provera,2014,Medroxyprogesterone Acetate,1,6530,6322.38,2991,92
Provera,2015,Medroxyprogesterone Acetate,1,4600,4466.62,2658,86
Provera,2016,Medroxyprogesterone Acetate,1,4550,4460.22,2399,97
Provera,2017,Medroxyprogesterone Acetate,1,13100,13054.93,1222,54
Provida Ob,2013,"Prenatal Vit 65/Iron Fum,Ps/FA",1,11200,10649.15,19312,629
Provida Ob,2014,"Prenatal Vit 65/Iron Fum,Ps/FA",1,35200,34035.4,63274,2068
Provida Ob,2015,"Prenatal Vit 65/Iron Fum,Ps/FA",1,25700,24991.16,36986,1258
Provida Ob,2016,"Prenatal Vit 65/Iron Fum,Ps/FA",1,56700,55578.67,64178,1629
Provida Ob,2017,"Prenatal Vit 65/Iron Fum,Ps/FA",1,55300,55315.05,57968,1639
Provigil,2013,Modafinil,1,11300000,10745850.75,314214.83,7124
Provigil,2014,Modafinil,1,12100000,11712155.8,337016,7872
Provigil,2015,Modafinil,1,17000000,16510801.73,441831,10516
Provigil,2016,Modafinil,1,18800000,18391114.63,464778.5,10737
Provigil,2017,Modafinil,1,13200000,13219838.91,318271.5,7331
Prozac,2013,Fluoxetine HCl,1,2770000,2636939.48,310593.82,5840
Prozac,2014,Fluoxetine HCl,1,2900000,2804211.12,295498,5540
Prozac,2015,Fluoxetine HCl,1,4210000,4090930.65,301320,5816
Prozac,2016,Fluoxetine HCl,1,4460000,4374347.22,286093,5655
Prozac,2017,Fluoxetine HCl,1,4360000,4357006.05,260861.006,5443
Prozac Weekly,2013,Fluoxetine HCl,1,93600,89170.3,2403,445
Prozac Weekly,2014,Fluoxetine HCl,1,73200,70817.66,1913,365
Prozac Weekly,2015,Fluoxetine HCl,1,68900,66871.97,1829,360
Prozac Weekly,2016,Fluoxetine HCl,1,38100,37304.92,1007,200
Prozac Weekly,2017,Fluoxetine HCl,1,16200,16188.95,441,88
Pulmicort,2013,Budesonide,1,181000000,172504627.5,30913055.13,359468
Pulmicort,2014,Budesonide,1,168000000,162828759.8,29378220.87,336990
Pulmicort,2015,Budesonide,1,165000000,160287409.8,29353907.16,335038
Pulmicort,2016,Budesonide,1,147000000,143896843.2,27555673.75,307910
Pulmicort,2017,Budesonide,1,138000000,137871975.4,26774325.7,297021
Pulmicort Flexhaler,2013,Budesonide,1,13200000,12574890.8,85972.233,84771
Pulmicort Flexhaler,2014,Budesonide,1,18100000,17476205.28,115468.991,112441
Pulmicort Flexhaler,2015,Budesonide,1,21000000,20354439.51,123005.904,119717
Pulmicort Flexhaler,2016,Budesonide,1,22500000,22051921.1,123859.6,119784
Pulmicort Flexhaler,2017,Budesonide,1,20600000,20562966.71,106917.5,105819
Pulmozyme,2013,Dornase Alfa,1,187000000,178359548.1,5799422.808,64507
Pulmozyme,2014,Dornase Alfa,1,209000000,201973564.9,6023736.869,66530
Pulmozyme,2015,Dornase Alfa,1,232000000,225348517.3,6082158.301,67161
Pulmozyme,2016,Dornase Alfa,1,260000000,254462488,6347938.493,69771
Pulmozyme,2017,Dornase Alfa,1,258000000,258074050.8,6113720,67317
Purevit Dualfe Plus,2013,"Iron Fm,Ps No.1/Folic/Mv No.18",1,2090,1994.64,4441,137
Purevit Dualfe Plus,2014,"Iron Fm,Ps No.1/Folic/Mv No.18",1,2960,2863.85,6683,201
Purevit Dualfe Plus,2015,"Iron Fm,Ps No.1/Folic/Mv No.18",1,9820,9536.45,20272,602
Purevit Dualfe Plus,2016,"Iron Fm,Ps No.1/Folic/Mv No.18",1,9220,9037.03,18862,562
Purevit Dualfe Plus,2017,"Iron Fm,Ps No.1/Folic/Mv No.18",1,2130,2128.51,2956,96
Pylera,2013,Bismuth/Metronid/Tetracycline,1,697000,663825.13,143164,1200
Pylera,2014,Bismuth/Metronid/Tetracycline,1,2720000,2630924.76,539150,4520
Pylera,2015,Bismuth/Metronid/Tetracycline,1,3650000,3546241.94,683462,5690
Pylera,2016,Bismuth/Metronid/Tetracycline,1,4040000,3956601.82,684009,5627
Pylera,2017,Bismuth/Metronid/Tetracycline,1,4170000,4167074.41,637646,5185
Pyrazinamide,2013,Pyrazinamide,2,175800,167533.08,137511.49,2221
Pyrazinamide,2014,Pyrazinamide,2,255300,247545.81,138660.828,2229
Pyrazinamide,2015,Pyrazinamide,2,418000,405187.61,198848.38,2926
Pyrazinamide,2016,Pyrazinamide,2,478400,468602.51,188129.551,2798
Pyrazinamide,2017,Pyrazinamide,2,579000,578530.83,194516.46600000001,2986
Pyridostigmine Bromide,2013,Pyridostigmine Bromide,3,1073621,1022215.66,2742743.6550000003,20748
Pyridostigmine Bromide,2014,Pyridostigmine Bromide,3,1223825,1184793.18,3142661.11,24418
Pyridostigmine Bromide,2015,Pyridostigmine Bromide,4,2365670,2294200.9499999997,3760055.083,29346
Pyridostigmine Bromide,2016,Pyridostigmine Bromide,4,3316900,3252809.3200000003,4120335.925,32300
Pyridostigmine Bromide,2017,Pyridostigmine Bromide,4,2325880,2321128.9899999998,3959377.68,31486
Qnasl,2013,Beclomethasone Dipropionate,1,1360000,1299949.1,95285.801,10914
Qnasl,2014,Beclomethasone Dipropionate,1,2500000,2417657.58,164883.673,18871
Qnasl,2015,Beclomethasone Dipropionate,1,3660000,3556399.42,208198.084,23735
Qnasl,2016,Beclomethasone Dipropionate,1,4950000,4854598.97,236482.68,26994
Qnasl,2017,Beclomethasone Dipropionate,1,5960000,5957695.99,267712.16,30618
Qsymia,2013,Phentermine/Topiramate,1,31800,30334.62,6000,238
Qsymia,2014,Phentermine/Topiramate,1,174000,168210.09,30184,1135
Qsymia,2015,Phentermine/Topiramate,1,278000,269840.64,44506,1599
Qsymia,2016,Phentermine/Topiramate,1,348000,340756.77,52759,1870
Qsymia,2017,Phentermine/Topiramate,1,374000,373978.15,58105,2238
Quartette,2013,L-Norgest/E.Estradiol-E.Estrad,1,88700,84448.97,26929,297
Quartette,2014,L-Norgest/E.Estradiol-E.Estrad,1,361000,349261.71,105011,1150
Quartette,2015,L-Norgest/E.Estradiol-E.Estrad,1,446000,433408.61,125397,1379
Quartette,2016,L-Norgest/E.Estradiol-E.Estrad,1,553000,541613.35,140228,1541
Quartette,2017,L-Norgest/E.Estradiol-E.Estrad,1,214000,214114.68,51047,567
Quasense,2013,Levonorgestrel-Ethin Estradiol,1,3210000,3054403.17,2487167.59,27562
Quasense,2014,Levonorgestrel-Ethin Estradiol,1,2460000,2377315.86,2016148.344,22296
Quasense,2015,Levonorgestrel-Ethin Estradiol,1,2030000,1967193.26,1830497.864,20200
Quasense,2016,Levonorgestrel-Ethin Estradiol,1,1380000,1353972.53,1502725.434,16548
Quasense,2017,Levonorgestrel-Ethin Estradiol,1,936000,935640.39,1313682.651,14556
Quetiapine Fumarate,2013,Quetiapine Fumarate,14,132403500,126034406.89,115929092.73,2709298
Quetiapine Fumarate,2014,Quetiapine Fumarate,15,102521800,99248952.5,135520952.14,3181185
Quetiapine Fumarate,2015,Quetiapine Fumarate,16,85663330,83216625.48,163438751.69,3868993
Quetiapine Fumarate,2016,Quetiapine Fumarate,16,77984500,76350405.63,189344404.79,4476188
Quetiapine Fumarate,2017,Quetiapine Fumarate,16,74052810,74003577.25,207244093.11200002,4975654
Quillivant XR,2013,Methylphenidate HCl,1,8160000,7774556.14,5120961.5,33749
