Brand Name,Program,numyrs,firstyear,Year,Generic Name,Nom Total Spend,Inf Total Spend,Total Claims,Total Beneficiaries,Yearnum,complete
Arcapta Neohaler,Medicare Part D,5,2013,2015,Indacaterol Maleate,2436807.01,2510000,8728,1855,2015,Complete
Arcapta Neohaler,Medicare Part D,5,2013,2016,Indacaterol Maleate,2013337.71,2050000,6831,1725,2016,Complete
Arcapta Neohaler,Medicare Part D,5,2013,2017,Indacaterol Maleate,1400745.83,1400000,4450,978,2017,Complete
Arestin,Medicare Part D,5,2013,2013,Minocycline HCl Microspheres,4338117.34,4550000,4329,4206,2013,Complete
Arestin,Medicare Part D,5,2013,2014,Minocycline HCl Microspheres,5206946.58,5380000,4196,4070,2014,Complete
Arestin,Medicare Part D,5,2013,2015,Minocycline HCl Microspheres,7278894.04,7500000,3673,3492,2015,Complete
Arestin,Medicare Part D,5,2013,2016,Minocycline HCl Microspheres,7964336.28,8130000,3552,3414,2016,Complete
Arestin,Medicare Part D,5,2013,2017,Minocycline HCl Microspheres,9520292.14,9520000,3539,3367,2017,Complete
Aricept,Medicare Part D,5,2013,2013,Donepezil HCl,50816835.06,53400000,153890,31006,2013,Complete
Aricept,Medicare Part D,5,2013,2014,Donepezil HCl,12258038.6,12700000,28860,7593,2014,Complete
Aricept,Medicare Part D,5,2013,2015,Donepezil HCl,8023112.11,8260000,13629,3099,2015,Complete
Aricept,Medicare Part D,5,2013,2016,Donepezil HCl,7589393.29,7750000,10605,2244,2016,Complete
Aricept,Medicare Part D,5,2013,2017,Donepezil HCl,6196596.64,6200000,7961,1651,2017,Complete
Arimidex,Medicare Part D,5,2013,2013,Anastrozole,5820437.68,6110000,9417,2027,2013,Complete
Arimidex,Medicare Part D,5,2013,2014,Anastrozole,4469423.6,4620000,7062,1483,2014,Complete
Arimidex,Medicare Part D,5,2013,2015,Anastrozole,3671324.9,3780000,5200,1074,2015,Complete
Arimidex,Medicare Part D,5,2013,2016,Anastrozole,3064181.12,3130000,4224,843,2016,Complete
Arimidex,Medicare Part D,5,2013,2017,Anastrozole,2900732.99,2900000,3787,747,2017,Complete
Armour Thyroid,Medicare Part D,5,2013,2013,"Thyroid,Pork",2076685.04,2180000,190313,45946,2013,Complete
Armour Thyroid,Medicare Part D,5,2013,2014,"Thyroid,Pork",3532646.81,3650000,212106,51187,2014,Complete
Armour Thyroid,Medicare Part D,5,2013,2015,"Thyroid,Pork",7280986.41,7500000,237575,57636,2015,Complete
Armour Thyroid,Medicare Part D,5,2013,2016,"Thyroid,Pork",10123230.62,10300000,236850,54171,2016,Complete
Armour Thyroid,Medicare Part D,5,2013,2017,"Thyroid,Pork",11442171.14,11400000,233520,51051,2017,Complete
Asacol Hd,Medicare Part D,5,2013,2013,Mesalamine,80004077.61,84000000,147603,36274,2013,Complete
Asacol Hd,Medicare Part D,5,2013,2014,Mesalamine,104231509.1,108000000,164127,33527,2014,Complete
Asacol Hd,Medicare Part D,5,2013,2015,Mesalamine,118397463.6,122000000,143237,28274,2015,Complete
Asacol Hd,Medicare Part D,5,2013,2016,Mesalamine,114729405.3,117000000,116717,24174,2016,Complete
Asacol Hd,Medicare Part D,5,2013,2017,Mesalamine,35741069.4,35700000,34311,11068,2017,Complete
Ascomp With Codeine,Medicare Part D,5,2013,2013,Codeine/Butalbital/Asa/Caffein,1770684.81,1860000,30065,7348,2013,Complete
Ascomp With Codeine,Medicare Part D,5,2013,2014,Codeine/Butalbital/Asa/Caffein,2742589.3,2830000,26645,7014,2014,Complete
Ascomp With Codeine,Medicare Part D,5,2013,2015,Codeine/Butalbital/Asa/Caffein,2736907.88,2820000,21381,4931,2015,Complete
Ascomp With Codeine,Medicare Part D,5,2013,2016,Codeine/Butalbital/Asa/Caffein,1950606.81,1990000,15915,3516,2016,Complete
Ascomp With Codeine,Medicare Part D,5,2013,2017,Codeine/Butalbital/Asa/Caffein,1549679.98,1550000,14236,2821,2017,Complete
Asmanex,Medicare Part D,5,2013,2013,Mometasone Furoate,43221518.35,45400000,187185,60913,2013,Complete
Asmanex,Medicare Part D,5,2013,2014,Mometasone Furoate,66434387.24,68600000,284453,84040,2014,Complete
Asmanex,Medicare Part D,5,2013,2015,Mometasone Furoate,74251129.92,76500000,291580,82477,2015,Complete
Asmanex,Medicare Part D,5,2013,2016,Mometasone Furoate,61644079.6,62900000,222293,65710,2016,Complete
Asmanex,Medicare Part D,5,2013,2017,Mometasone Furoate,44466035.66,44500000,146015,42904,2017,Complete
Atacand,Medicare Part D,5,2013,2013,Candesartan Cilexetil,16819731.56,17700000,104306,30010,2013,Complete
Atacand,Medicare Part D,5,2013,2014,Candesartan Cilexetil,4562238.53,4710000,28137,6432,2014,Complete
Atacand,Medicare Part D,5,2013,2015,Candesartan Cilexetil,3286139.63,3380000,17731,3867,2015,Complete
Atacand,Medicare Part D,5,2013,2016,Candesartan Cilexetil,3112250.79,3180000,15562,3583,2016,Complete
Atacand,Medicare Part D,5,2013,2017,Candesartan Cilexetil,2344812.99,2340000,11386,2213,2017,Complete
Atacand HCT,Medicare Part D,5,2013,2013,Candesartan/Hydrochlorothiazid,2586943.49,2720000,14363,3883,2013,Complete
Atacand HCT,Medicare Part D,5,2013,2014,Candesartan/Hydrochlorothiazid,1475476.13,1520000,7582,1840,2014,Complete
Atacand HCT,Medicare Part D,5,2013,2015,Candesartan/Hydrochlorothiazid,1327300.94,1370000,6233,1500,2015,Complete
Atacand HCT,Medicare Part D,5,2013,2016,Candesartan/Hydrochlorothiazid,1081693.78,1100000,4807,989,2016,Complete
Atacand HCT,Medicare Part D,5,2013,2017,Candesartan/Hydrochlorothiazid,920712.95,921000,3936,775,2017,Complete
Atelvia,Medicare Part D,5,2013,2013,Risedronate Sodium,41973706.01,44100000,233068,49822,2013,Complete
Atelvia,Medicare Part D,5,2013,2014,Risedronate Sodium,41892878.96,43300000,191871,36564,2014,Complete
Atelvia,Medicare Part D,5,2013,2015,Risedronate Sodium,23083499.09,23800000,90268,22238,2015,Complete
Atelvia,Medicare Part D,5,2013,2016,Risedronate Sodium,4578330.53,4670000,16736,3767,2016,Complete
Atelvia,Medicare Part D,5,2013,2017,Risedronate Sodium,2577917.49,2580000,8063,1524,2017,Complete
Atenolol,Medicare Part D,5,2013,2013,Atenolol,98789217.46,103784270,12832668,3327256,2013,Complete
Atenolol,Medicare Part D,5,2013,2014,Atenolol,92486582.07000001,95629100,12389330,3431589,2014,Complete
Atenolol,Medicare Part D,5,2013,2015,Atenolol,86064376.55,88615540,12071949,3406504,2015,Complete
Atenolol,Medicare Part D,5,2013,2016,Atenolol,86920027.45,88723760,12300150,3182601,2016,Complete
Atenolol,Medicare Part D,5,2013,2017,Atenolol,78898554.66,78858990,10649599,3703399,2017,Complete
Atenolol-Chlorthalidone,Medicare Part D,5,2013,2013,Atenolol/Chlorthalidone,3864242.79,4060000,420021,102049,2013,Complete
Atenolol-Chlorthalidone,Medicare Part D,5,2013,2014,Atenolol/Chlorthalidone,5612900.05,5800000,442018,109219,2014,Complete
Atenolol-Chlorthalidone,Medicare Part D,5,2013,2015,Atenolol/Chlorthalidone,7051540.95,7260000,353617,83140,2015,Complete
Atenolol-Chlorthalidone,Medicare Part D,5,2013,2016,Atenolol/Chlorthalidone,7072131.44,7220000,299507,75253,2016,Complete
Atenolol-Chlorthalidone,Medicare Part D,5,2013,2017,Atenolol/Chlorthalidone,19831729.96,19860000,616855,182579,2017,Complete
Ativan,Medicare Part D,5,2013,2013,Lorazepam,14269.86,15000,25,24,2013,Complete
Ativan,Medicare Part D,5,2013,2014,Lorazepam,10518259.09,10900000,10460,2333,2014,Complete
Ativan,Medicare Part D,5,2013,2015,Lorazepam,27495672.84,28300000,13873,2504,2015,Complete
Ativan,Medicare Part D,5,2013,2016,Lorazepam,28785730.29,29400000,12482,2136,2016,Complete
Ativan,Medicare Part D,5,2013,2017,Lorazepam,27342524.97,27300000,11027,1815,2017,Complete
Atorvastatin Calcium,Medicare Part D,5,2013,2013,Atorvastatin Calcium,737721598.48,774946200,22039469,7065192,2013,Complete
Atorvastatin Calcium,Medicare Part D,5,2013,2014,Atorvastatin Calcium,727831380.64,752185780,31638038,8550796,2014,Complete
Atorvastatin Calcium,Medicare Part D,5,2013,2015,Atorvastatin Calcium,709116431.83,730575860,38365715,10092467,2015,Complete
Atorvastatin Calcium,Medicare Part D,5,2013,2016,Atorvastatin Calcium,755767981.03,770398526,44379071,11449900,2016,Complete
Atorvastatin Calcium,Medicare Part D,5,2013,2017,Atorvastatin Calcium,771312399.86,772099767,46210027,13550892,2017,Complete
Atovaquone-Proguanil HCl,Medicare Part D,5,2013,2013,Atovaquone/Proguanil HCl,5522713.22,5800000,36875,34243,2013,Complete
Atovaquone-Proguanil HCl,Medicare Part D,5,2013,2014,Atovaquone/Proguanil HCl,5611510.2299999995,5803600,42606,39768,2014,Complete
Atovaquone-Proguanil HCl,Medicare Part D,5,2013,2015,Atovaquone/Proguanil HCl,5719476.800000001,5895000,46267,42952,2015,Complete
Atovaquone-Proguanil HCl,Medicare Part D,5,2013,2016,Atovaquone/Proguanil HCl,5337986.64,5451000,51008,47182,2016,Complete
Atovaquone-Proguanil HCl,Medicare Part D,5,2013,2017,Atovaquone/Proguanil HCl,6122958.03,6117000,59090,54612,2017,Complete
Atralin,Medicare Part D,5,2013,2013,Tretinoin,440853.1,463000,1405,905,2013,Complete
Atralin,Medicare Part D,5,2013,2014,Tretinoin,433024.81,447000,1142,737,2014,Complete
Atralin,Medicare Part D,5,2013,2015,Tretinoin,335524.99,346000,686,425,2015,Complete
Atralin,Medicare Part D,5,2013,2016,Tretinoin,136766.79,140000,225,127,2016,Complete
Atralin,Medicare Part D,5,2013,2017,Tretinoin,60826.38,60800,102,41,2017,Complete
Atropine Sulfate*,Medicare Part D,5,2013,2013,Atropine Sulfate,1720.14,1810,116,81,2013,Complete
Atropine Sulfate*,Medicare Part D,5,2013,2014,Atropine Sulfate,324.31,335,20,30,2014,Complete
Atropine Sulfate*,Medicare Part D,5,2013,2015,Atropine Sulfate,1225842.4,1261160,31825,24542,2015,Complete
Atropine Sulfate*,Medicare Part D,5,2013,2016,Atropine Sulfate,5481515.71,5593930,117070,79268,2016,Complete
Atropine Sulfate*,Medicare Part D,5,2013,2017,Atropine Sulfate,6424204.050000001,6427170,130645,84723,2017,Complete
Atrovent HFA,Medicare Part D,5,2013,2013,Ipratropium Bromide,106666587.3,112000000,386476,115675,2013,Complete
Atrovent HFA,Medicare Part D,5,2013,2014,Ipratropium Bromide,110896463.5,115000000,372238,107648,2014,Complete
Atrovent HFA,Medicare Part D,5,2013,2015,Ipratropium Bromide,114815099.6,118000000,355896,104199,2015,Complete
Atrovent HFA,Medicare Part D,5,2013,2016,Ipratropium Bromide,122397932.2,125000000,333049,98342,2016,Complete
Atrovent HFA,Medicare Part D,5,2013,2017,Ipratropium Bromide,127205332.4,127000000,309975,88956,2017,Complete
Aubagio,Medicare Part D,5,2013,2013,Teriflunomide,65024385.99,68300000,15139,2987,2013,Complete
Aubagio,Medicare Part D,5,2013,2014,Teriflunomide,166377476.9,172000000,30588,4693,2014,Complete
Aubagio,Medicare Part D,5,2013,2015,Teriflunomide,292038853.4,301000000,46263,6909,2015,Complete
Aubagio,Medicare Part D,5,2013,2016,Teriflunomide,450259265.4,459000000,63507,9267,2016,Complete
Aubagio,Medicare Part D,5,2013,2017,Teriflunomide,563804643.4,564000000,73919,10515,2017,Complete
Augmentin,Medicare Part D,5,2013,2013,Amoxicillin/Potassium Clav,136773.1,144000,572,380,2013,Complete
Augmentin,Medicare Part D,5,2013,2014,Amoxicillin/Potassium Clav,346347.89,358000,511,383,2014,Complete
Augmentin,Medicare Part D,5,2013,2015,Amoxicillin/Potassium Clav,266812.86,275000,289,246,2015,Complete
Augmentin,Medicare Part D,5,2013,2016,Amoxicillin/Potassium Clav,47984.02,49000,84,76,2016,Complete
Augmentin,Medicare Part D,5,2013,2017,Amoxicillin/Potassium Clav,7754.34,7750,79,73,2017,Complete
Autoshield Duo Pen Needle,Medicare Part D,5,2013,2013,"Pen Needle,Dual Safety,Diabetc",3075297.61,3230000,57107,17117,2013,Complete
Autoshield Duo Pen Needle,Medicare Part D,5,2013,2014,"Pen Needle,Dual Safety,Diabetc",3616053.07,3740000,64089,19006,2014,Complete
Autoshield Duo Pen Needle,Medicare Part D,5,2013,2015,"Pen Needle,Dual Safety,Diabetc",5629463.05,5800000,95332,28451,2015,Complete
Autoshield Duo Pen Needle,Medicare Part D,5,2013,2016,"Pen Needle,Dual Safety,Diabetc",7802010.48,7960000,125906,33284,2016,Complete
Autoshield Duo Pen Needle,Medicare Part D,5,2013,2017,"Pen Needle,Dual Safety,Diabetc",9473363.94,9470000,141806,35718,2017,Complete
Autoshield Pen Needle,Medicare Part D,5,2013,2013,"Pen Needle, Diabetic, Safety",801554.01,842000,11714,3973,2013,Complete
Autoshield Pen Needle,Medicare Part D,5,2013,2014,"Pen Needle, Diabetic, Safety",799205.19,826000,11624,3808,2014,Complete
Autoshield Pen Needle,Medicare Part D,5,2013,2015,"Pen Needle, Diabetic, Safety",114553.83,118000,1709,1040,2015,Complete
Autoshield Pen Needle,Medicare Part D,5,2013,2016,"Pen Needle, Diabetic, Safety",26786.11,27300,443,227,2016,Complete
Autoshield Pen Needle,Medicare Part D,5,2013,2017,"Pen Needle, Diabetic, Safety",18956.06,19000,300,141,2017,Complete
Avalide,Medicare Part D,5,2013,2013,Irbesartan/Hydrochlorothiazide,1238986.25,1300000,5777,1645,2013,Complete
Avalide,Medicare Part D,5,2013,2014,Irbesartan/Hydrochlorothiazide,1967133.7,2030000,7828,1734,2014,Complete
Avalide,Medicare Part D,5,2013,2015,Irbesartan/Hydrochlorothiazide,2139579.96,2200000,7002,1321,2015,Complete
Avalide,Medicare Part D,5,2013,2016,Irbesartan/Hydrochlorothiazide,1959400.61,2000000,5311,1047,2016,Complete
Avalide,Medicare Part D,5,2013,2017,Irbesartan/Hydrochlorothiazide,1847944.08,1850000,4442,848,2017,Complete
Avapro,Medicare Part D,5,2013,2013,Irbesartan,2428145.23,2550000,13368,5469,2013,Complete
Avapro,Medicare Part D,5,2013,2014,Irbesartan,4235709.33,4380000,20128,5689,2014,Complete
Avapro,Medicare Part D,5,2013,2015,Irbesartan,5063804.98,5220000,19557,4329,2015,Complete
Avapro,Medicare Part D,5,2013,2016,Irbesartan,4780542.87,4880000,14666,2985,2016,Complete
Avapro,Medicare Part D,5,2013,2017,Irbesartan,4737505.95,4740000,13092,2495,2017,Complete
Avastin,Medicare Part D,5,2013,2013,Bevacizumab,18532135.75,19500000,3727,831,2013,Complete
Avastin,Medicare Part D,5,2013,2014,Bevacizumab,21120296.92,21800000,4182,844,2014,Complete
Avastin,Medicare Part D,5,2013,2015,Bevacizumab,22332388.98,23000000,4205,925,2015,Complete
Avastin,Medicare Part D,5,2013,2016,Bevacizumab,24781798,25300000,4594,892,2016,Complete
Avastin,Medicare Part D,5,2013,2017,Bevacizumab,23998744.39,24000000,3963,794,2017,Complete
Avelox,Medicare Part D,5,2013,2013,Moxifloxacin HCl,62852976.63,66000000,338102,268024,2013,Complete
Avelox,Medicare Part D,5,2013,2014,Moxifloxacin HCl,14528994.57,15000000,66394,57940,2014,Complete
Avelox,Medicare Part D,5,2013,2015,Moxifloxacin HCl,782895.82,806000,2754,2061,2015,Complete
Avelox,Medicare Part D,5,2013,2016,Moxifloxacin HCl,171134.11,175000,482,299,2016,Complete
Avelox,Medicare Part D,5,2013,2017,Moxifloxacin HCl,63481.72,63500,209,125,2017,Complete
Avelox IV,Medicare Part D,5,2013,2013,Moxifloxacin In NaCl (Iso-Osm),236689.29,249000,1303,702,2013,Complete
Avelox IV,Medicare Part D,5,2013,2014,Moxifloxacin In NaCl (Iso-Osm),172077.48,178000,841,443,2014,Complete
Avelox IV,Medicare Part D,5,2013,2015,Moxifloxacin In NaCl (Iso-Osm),125649.63,129000,559,299,2015,Complete
Avelox IV,Medicare Part D,5,2013,2016,Moxifloxacin In NaCl (Iso-Osm),90715.99,92600,366,192,2016,Complete
Avelox IV,Medicare Part D,5,2013,2017,Moxifloxacin In NaCl (Iso-Osm),38973.49,39000,197,111,2017,Complete
Aviane,Medicare Part D,5,2013,2013,Levonorgestrel-Ethin Estradiol,342985.91,360000,12871,2414,2013,Complete
Aviane,Medicare Part D,5,2013,2014,Levonorgestrel-Ethin Estradiol,267757.69,277000,11728,2220,2014,Complete
Aviane,Medicare Part D,5,2013,2015,Levonorgestrel-Ethin Estradiol,200345.4,206000,10001,2007,2015,Complete
Aviane,Medicare Part D,5,2013,2016,Levonorgestrel-Ethin Estradiol,159480.94,163000,8405,1806,2016,Complete
Aviane,Medicare Part D,5,2013,2017,Levonorgestrel-Ethin Estradiol,190540.27,191000,9563,2363,2017,Complete
Avodart,Medicare Part D,5,2013,2013,Dutasteride,304089872.9,319000000,1597103,293722,2013,Complete
Avodart,Medicare Part D,5,2013,2014,Dutasteride,318321406.1,329000000,1494976,277616,2014,Complete
Avodart,Medicare Part D,5,2013,2015,Dutasteride,252585668.5,260000000,1044439,222734,2015,Complete
Avodart,Medicare Part D,5,2013,2016,Dutasteride,23559119.33,24000000,100044,31840,2016,Complete
Avodart,Medicare Part D,5,2013,2017,Dutasteride,7135124.17,7140000,23315,6123,2017,Complete
Axert,Medicare Part D,5,2013,2013,Almotriptan Malate,2224699.32,2340000,5652,1492,2013,Complete
Axert,Medicare Part D,5,2013,2014,Almotriptan Malate,2826049.81,2920000,6114,1538,2014,Complete
Axert,Medicare Part D,5,2013,2015,Almotriptan Malate,2157844.77,2220000,4169,1224,2015,Complete
Axert,Medicare Part D,5,2013,2016,Almotriptan Malate,444239.49,453000,750,295,2016,Complete
Axert,Medicare Part D,5,2013,2017,Almotriptan Malate,164260.67,164000,239,82,2017,Complete
Axiron,Medicare Part D,5,2013,2013,Testosterone,11710145.41,12300000,25846,10367,2013,Complete
Axiron,Medicare Part D,5,2013,2014,Testosterone,16211230.7,16700000,30213,10354,2014,Complete
Axiron,Medicare Part D,5,2013,2015,Testosterone,16211959.91,16700000,24470,7480,2015,Complete
Axiron,Medicare Part D,5,2013,2016,Testosterone,24534604.58,25000000,31361,9267,2016,Complete
Axiron,Medicare Part D,5,2013,2017,Testosterone,17732851.19,17700000,22137,7929,2017,Complete
Azacitidine,Medicare Part D,5,2013,2013,Azacitidine,308709.58,324000,65,30,2013,Complete
Azacitidine,Medicare Part D,5,2013,2014,Azacitidine,1706552.27,1761000,344,105,2014,Complete
Azacitidine,Medicare Part D,5,2013,2015,Azacitidine,2497920.57,2570000,495,147,2015,Complete
Azacitidine,Medicare Part D,5,2013,2016,Azacitidine,2921892.19,2980000,665,170,2016,Complete
Azacitidine,Medicare Part D,5,2013,2017,Azacitidine,2662526.39,2660000,701,197,2017,Complete
Azactam,Medicare Part D,5,2013,2013,Aztreonam,828444.62,870000,1734,797,2013,Complete
Azactam,Medicare Part D,5,2013,2014,Aztreonam,1033404.67,1070000,2269,917,2014,Complete
Azactam,Medicare Part D,5,2013,2015,Aztreonam,892171.91,919000,2099,839,2015,Complete
Azactam,Medicare Part D,5,2013,2016,Aztreonam,573017.87,585000,1499,582,2016,Complete
Azactam,Medicare Part D,5,2013,2017,Aztreonam,506106.61,506000,1335,573,2017,Complete
Azactam-Iso-Osmotic Dextrose,Medicare Part D,5,2013,2013,Aztreonam/Dextrose-Water,482006.83,506000,1287,419,2013,Complete
Azactam-Iso-Osmotic Dextrose,Medicare Part D,5,2013,2014,Aztreonam/Dextrose-Water,392484.61,406000,1067,320,2014,Complete
Azactam-Iso-Osmotic Dextrose,Medicare Part D,5,2013,2015,Aztreonam/Dextrose-Water,363363.51,374000,931,310,2015,Complete
Azactam-Iso-Osmotic Dextrose,Medicare Part D,5,2013,2016,Aztreonam/Dextrose-Water,208925.18,213000,521,190,2016,Complete
Azactam-Iso-Osmotic Dextrose,Medicare Part D,5,2013,2017,Aztreonam/Dextrose-Water,257690.68,258000,605,226,2017,Complete
Azasan,Medicare Part D,5,2013,2013,Azathioprine,671237.06,705000,2394,542,2013,Complete
Azasan,Medicare Part D,5,2013,2014,Azathioprine,786070.44,812000,2713,701,2014,Complete
Azasan,Medicare Part D,5,2013,2015,Azathioprine,975585.35,1000000,1943,608,2015,Complete
Azasan,Medicare Part D,5,2013,2016,Azathioprine,1317984.99,1350000,2099,565,2016,Complete
Azasan,Medicare Part D,5,2013,2017,Azathioprine,1322658.95,1320000,1919,528,2017,Complete
Azathioprine,Medicare Part D,5,2013,2013,Azathioprine,11080329.74,11626900,373692,87482,2013,Complete
Azathioprine,Medicare Part D,5,2013,2014,Azathioprine,13578150.82,14022900,400685,115039,2014,Complete
Azathioprine,Medicare Part D,5,2013,2015,Azathioprine,21609436.11,22254900,425589,133314,2015,Complete
Azathioprine,Medicare Part D,5,2013,2016,Azathioprine,21120769.82,21554600,445024,111060,2016,Complete
Azathioprine,Medicare Part D,5,2013,2017,Azathioprine,26322430.98,26351500,425674,110456,2017,Complete
Azelastine HCl*,Medicare Part D,5,2013,2013,Azelastine HCl,55466481.39,58280000,705029,337749,2013,Complete
Azelastine HCl*,Medicare Part D,5,2013,2014,Azelastine HCl,63463362.09,65528800,899311,429853,2014,Complete
Azelastine HCl*,Medicare Part D,5,2013,2015,Azelastine HCl,68730237.51,70737000,1083950,524928,2015,Complete
Azelastine HCl*,Medicare Part D,5,2013,2016,Azelastine HCl,70584763.98,72040000,1296570,637758,2016,Complete
Azelastine HCl*,Medicare Part D,5,2013,2017,Azelastine HCl,80097113.36999999,80031000,1513211,747670,2017,Complete
Azelex,Medicare Part D,5,2013,2013,Azelaic Acid,1287224.11,1350000,4316,2335,2013,Complete
Azelex,Medicare Part D,5,2013,2014,Azelaic Acid,1528181.83,1580000,4374,2416,2014,Complete
Azelex,Medicare Part D,5,2013,2015,Azelaic Acid,1674797.35,1730000,4105,2248,2015,Complete
Azelex,Medicare Part D,5,2013,2016,Azelaic Acid,1673012.37,1710000,3767,2032,2016,Complete
Azelex,Medicare Part D,5,2013,2017,Azelaic Acid,1441041.11,1440000,2934,1605,2017,Complete
Azilect,Medicare Part D,5,2013,2013,Rasagiline Mesylate,131196483.7,138000000,236609,40755,2013,Complete
Azilect,Medicare Part D,5,2013,2014,Rasagiline Mesylate,165301067.5,171000000,263683,44754,2014,Complete
