Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Time-Cap Labs,2014,below_average,-3346.420000000001,1
Time-Cap Labs,2015,at_average,0,1
Time-Cap Labs,2015,below_average,-2580.6,1
Time-Cap Labs,2016,above_average,528.9300000000001,1
Time-Cap Labs,2016,at_average,0,1
Time-Cap Labs,2016,below_average,-52882.34999999999,3
Time-Cap Labs,2017,above_average,6091.199999999999,1
Time-Cap Labs,2017,at_average,0,1
Time-Cap Labs,2017,below_average,-1845108.7200000004,3
"Plus Pharma,Inc",2013,above_average,228.6899999999995,1
"Plus Pharma,Inc",2014,below_average,-1103.4000000000005,1
"Plus Pharma,Inc",2015,above_average,400.26999999999975,2
"Plus Pharma,Inc",2016,above_average,561.6499999999999,1
"Plus Pharma,Inc",2016,below_average,-209.07000000000005,1
"Plus Pharma,Inc",2017,above_average,439.81,2
Leader,2013,above_average,812.2900000000006,3
Leader,2013,at_average,0,1
Leader,2013,below_average,-567.1199999999998,2
Leader,2014,above_average,2537.080000000001,3
Leader,2014,at_average,0,1
Leader,2014,below_average,-1073.71,2
Leader,2015,above_average,6214.750000000003,3
Leader,2015,at_average,0,1
Leader,2015,below_average,-5919.7,2
Leader,2016,above_average,2638.1600000000003,1
Leader,2016,at_average,0,1
Leader,2016,below_average,-1067.5800000000002,4
Leader,2017,above_average,3106.1800000000003,1
Leader,2017,at_average,0,1
Leader,2017,below_average,-2101.6499999999996,4
Basic Organics,2013,above_average,935.6800000000009,1
Basic Organics,2013,at_average,0,1
Basic Organics,2013,below_average,-1890.42,1
Basic Organics,2014,above_average,3991.679999999997,1
Basic Organics,2014,at_average,0,2
Basic Organics,2014,below_average,-1659.9999999999995,1
Basic Organics,2015,above_average,8985.18,1
Basic Organics,2015,at_average,0,2
Basic Organics,2015,below_average,-3247.7000000000003,1
Basic Organics,2016,above_average,776.1600000000007,1
Basic Organics,2016,at_average,0,2
Basic Organics,2016,below_average,-261.36000000000007,1
Basic Organics,2017,above_average,7874.5199999999995,1
Basic Organics,2017,at_average,0,2
Basic Organics,2017,below_average,-689.12,1
Teva/Sagent Pha,2013,below_average,-28567,1
Teva/Sagent Pha,2014,below_average,-14363,1
Teva/Sagent Pha,2015,below_average,-24808,1
Teva/Sagent Pha,2016,below_average,-11070,1
Teva/Sagent Pha,2017,below_average,-20060,1
"West-Ward,Inc./",2013,above_average,242.40000000000003,1
"West-Ward,Inc./",2013,below_average,-19658.12000000013,3
"West-Ward,Inc./",2014,above_average,1255,2
"West-Ward,Inc./",2014,below_average,-177535.21,3
"West-Ward,Inc./",2015,above_average,4485.7300000000005,4
"West-Ward,Inc./",2015,below_average,-99811.84,2
"West-Ward,Inc./",2016,above_average,30522.600000000002,2
"West-Ward,Inc./",2016,below_average,-56335.9,5
"West-Ward,Inc./",2017,above_average,19844,1
"West-Ward,Inc./",2017,below_average,-36195.06,6
Seton Pharmaceu,2013,above_average,1326490.3,8
Seton Pharmaceu,2013,at_average,0,3
Seton Pharmaceu,2013,below_average,-2356.0000000000064,1
Seton Pharmaceu,2014,above_average,3245688.0900000003,12
Seton Pharmaceu,2014,at_average,0,4
Seton Pharmaceu,2015,above_average,3760458.6999999997,12
Seton Pharmaceu,2015,at_average,0,4
Seton Pharmaceu,2016,above_average,2777192.4,10
Seton Pharmaceu,2016,at_average,0,5
Seton Pharmaceu,2016,below_average,-4157.199999999886,2
Seton Pharmaceu,2017,above_average,2820575.9,11
Seton Pharmaceu,2017,at_average,0,4
Seton Pharmaceu,2017,below_average,-11512.40000000001,2
Mayne Pharma/H2,2013,above_average,57616.66999999995,3
Mayne Pharma/H2,2013,at_average,0,2
Mayne Pharma/H2,2013,below_average,-106734.8,3
Mayne Pharma/H2,2014,above_average,933583.1599999997,4
Mayne Pharma/H2,2014,at_average,0,4
Mayne Pharma/H2,2014,below_average,-17146.09999999999,2
Mayne Pharma/H2,2015,above_average,1945931.5999999999,4
Mayne Pharma/H2,2015,at_average,0,4
Mayne Pharma/H2,2015,below_average,-33553.2,2
Mayne Pharma/H2,2016,above_average,1003972.7599999998,5
Mayne Pharma/H2,2016,at_average,0,4
Mayne Pharma/H2,2016,below_average,-34234.2,1
Mayne Pharma/H2,2017,above_average,16140.899999999998,3
Mayne Pharma/H2,2017,at_average,0,4
Mayne Pharma/H2,2017,below_average,-232895.3999999999,3
Puretek Corpora,2013,above_average,109971.99999999999,2
Puretek Corpora,2013,at_average,0,1
Puretek Corpora,2013,below_average,-134574.93000000002,2
Puretek Corpora,2014,above_average,212954.69999999998,1
Puretek Corpora,2014,at_average,0,1
Puretek Corpora,2014,below_average,-266557.38999999996,3
Puretek Corpora,2015,above_average,913769,1
Puretek Corpora,2015,at_average,0,1
Puretek Corpora,2015,below_average,-230452.47000000006,3
Puretek Corpora,2016,above_average,1518438.0000000002,1
Puretek Corpora,2016,at_average,0,1
Puretek Corpora,2016,below_average,-239932.96999999994,3
Puretek Corpora,2017,above_average,1795145.0000000002,1
Puretek Corpora,2017,at_average,0,1
Puretek Corpora,2017,below_average,-234609.24000000008,3
Pacific/Greenst,2013,above_average,35713.59999999997,1
Pacific/Greenst,2013,at_average,0,1
Pacific/Greenst,2013,below_average,-468880.5699999999,6
Pacific/Greenst,2014,above_average,260075.19999999995,3
Pacific/Greenst,2014,at_average,0,1
Pacific/Greenst,2014,below_average,-399689.00000000023,4
Pacific/Greenst,2015,above_average,771128.5999999999,5
Pacific/Greenst,2015,at_average,0,1
Pacific/Greenst,2015,below_average,-550626.98,4
Pacific/Greenst,2016,above_average,1162612.3999999994,4
Pacific/Greenst,2016,at_average,0,1
Pacific/Greenst,2016,below_average,-902025.16,5
Pacific/Greenst,2017,above_average,871410.4800000001,3
Pacific/Greenst,2017,at_average,0,1
Pacific/Greenst,2017,below_average,-1265772.7600000002,6
Spear Derm Prod,2013,above_average,360341.80000000005,1
Spear Derm Prod,2014,above_average,2863844.3,2
Spear Derm Prod,2014,below_average,-2046,1
Spear Derm Prod,2015,above_average,3477342,2
Spear Derm Prod,2015,below_average,-37356,1
Spear Derm Prod,2016,above_average,2689342,3
Spear Derm Prod,2017,above_average,2316754,2
Spear Derm Prod,2017,at_average,0,1
Edgemont/Almati,2013,above_average,659476.8599999999,1
Edgemont/Almati,2013,at_average,0,1
Edgemont/Almati,2014,above_average,1747283,1
Edgemont/Almati,2014,at_average,0,1
Edgemont/Almati,2015,above_average,3963252.4000000004,1
Edgemont/Almati,2015,at_average,0,1
Edgemont/Almati,2016,above_average,7307045.9,1
Edgemont/Almati,2016,at_average,0,1
Edgemont/Almati,2017,above_average,7320058.2,1
Edgemont/Almati,2017,at_average,0,1
Allos Therapeut,2013,at_average,0,1
Allos Therapeut,2014,at_average,0,1
Allos Therapeut,2015,at_average,0,1
Allos Therapeut,2016,at_average,0,1
Allos Therapeut,2017,at_average,0,1
Poly Pharm.,2013,at_average,0,2
Poly Pharm.,2014,at_average,0,2
Poly Pharm.,2015,at_average,0,2
Poly Pharm.,2016,at_average,0,2
Poly Pharm.,2017,at_average,0,2
Rochester Pharm,2013,above_average,838128.7,3
Rochester Pharm,2013,at_average,0,2
Rochester Pharm,2014,above_average,1246477,3
Rochester Pharm,2014,at_average,0,2
Rochester Pharm,2015,above_average,1527354.4000000001,3
Rochester Pharm,2015,at_average,0,2
Rochester Pharm,2016,above_average,1747351.8,2
Rochester Pharm,2016,at_average,0,2
Rochester Pharm,2016,below_average,-6370,1
Rochester Pharm,2017,above_average,1082425.9000000001,1
Rochester Pharm,2017,at_average,0,2
Rochester Pharm,2017,below_average,-118429.39999999992,2
Shionogi Pharma,2013,at_average,0,2
Shionogi Pharma,2014,at_average,0,3
Shionogi Pharma,2015,at_average,0,4
Shionogi Pharma,2016,at_average,0,4
Shionogi Pharma,2017,at_average,0,4
Endo Pharm Inc.,2013,at_average,0,9
Endo Pharm Inc.,2014,at_average,0,10
Endo Pharm Inc.,2015,at_average,0,11
Endo Pharm Inc.,2016,at_average,0,12
Endo Pharm Inc.,2017,at_average,0,12
Shionogi US/Cas,2013,above_average,33096,1
Shionogi US/Cas,2013,at_average,0,2
Shionogi US/Cas,2014,above_average,44550,1
Shionogi US/Cas,2014,at_average,0,2
Shionogi US/Cas,2015,above_average,39072,1
Shionogi US/Cas,2015,at_average,0,2
Shionogi US/Cas,2016,above_average,63961,1
Shionogi US/Cas,2016,at_average,0,2
Shionogi US/Cas,2017,above_average,35334,1
Shionogi US/Cas,2017,at_average,0,2
Spectrum Pharma,2013,at_average,0,1
Spectrum Pharma,2014,at_average,0,1
Spectrum Pharma,2015,at_average,0,1
Spectrum Pharma,2016,at_average,0,1
Spectrum Pharma,2017,at_average,0,1
Mallinckrodt/Pi,2013,at_average,0,1
Mallinckrodt/Pi,2014,at_average,0,1
Mallinckrodt/Pi,2015,at_average,0,1
Mallinckrodt/Pi,2016,at_average,0,1
Mallinckrodt/Pi,2017,at_average,0,1
Patriot Pharmac,2013,above_average,3683789.9999999995,4
Patriot Pharmac,2013,at_average,0,1
Patriot Pharmac,2013,below_average,-894951.9999999997,5
Patriot Pharmac,2014,above_average,2296802.2000000007,2
Patriot Pharmac,2014,at_average,0,1
Patriot Pharmac,2014,below_average,-1371551.5000000002,7
Patriot Pharmac,2015,above_average,3621038.1,3
Patriot Pharmac,2015,at_average,0,2
Patriot Pharmac,2015,below_average,-3686657.9,8
Patriot Pharmac,2016,above_average,2656857.6,3
Patriot Pharmac,2016,at_average,0,1
Patriot Pharmac,2016,below_average,-5685488.6,9
Patriot Pharmac,2017,above_average,1563082.9,4
Patriot Pharmac,2017,at_average,0,1
Patriot Pharmac,2017,below_average,-5029751.8,8
Gate Pharm,2013,at_average,0,2
Gate Pharm,2014,at_average,0,2
Gate Pharm,2015,at_average,0,2
Gate Pharm,2016,at_average,0,2
Gate Pharm,2017,at_average,0,2
Grifols Therape,2013,at_average,0,7
Grifols Therape,2014,at_average,0,7
Grifols Therape,2015,at_average,0,7
Grifols Therape,2016,at_average,0,7
Grifols Therape,2017,at_average,0,7
Bio Products La,2013,at_average,0,1
Bio Products La,2014,at_average,0,1
Bio Products La,2015,at_average,0,1
Bio Products La,2016,at_average,0,1
Bio Products La,2017,at_average,0,1
Nps Pharmaceuti,2013,at_average,0,1
Nps Pharmaceuti,2014,at_average,0,1
Nps Pharmaceuti,2015,at_average,0,1
Nps Pharmaceuti,2016,at_average,0,1
Nps Pharmaceuti,2017,at_average,0,1
Gavis/Lupin,2013,above_average,168533.4999999999,6
Gavis/Lupin,2013,at_average,0,3
Gavis/Lupin,2013,below_average,-139847.19999999992,5
Gavis/Lupin,2014,above_average,315413.3,6
Gavis/Lupin,2014,at_average,0,3
Gavis/Lupin,2014,below_average,-135017.80000000005,7
Gavis/Lupin,2015,above_average,1719719.1,10
Gavis/Lupin,2015,at_average,0,3
Gavis/Lupin,2015,below_average,-132603.8,7
Gavis/Lupin,2016,above_average,5426454.329999999,14
Gavis/Lupin,2016,at_average,0,3
Gavis/Lupin,2016,below_average,-331946.30000000005,6
Gavis/Lupin,2017,above_average,6268957.14,14
Gavis/Lupin,2017,at_average,0,3
Gavis/Lupin,2017,below_average,-264411.2,6
Perrigo Co.*,2013,above_average,222739.5,2
Perrigo Co.*,2013,below_average,-92238.09999999993,3
Perrigo Co.*,2014,above_average,1303026.2000000004,3
Perrigo Co.*,2014,below_average,-19480.49999999997,2
Perrigo Co.*,2015,above_average,2604253.7,5
Perrigo Co.*,2016,above_average,3156038.6,5
Perrigo Co.*,2017,above_average,2028673.5,2
Perrigo Co.*,2017,at_average,0,1
Perrigo Co.*,2017,below_average,-1108.3000000000002,2
Novo Nordisk,2013,above_average,157689,1
Novo Nordisk,2013,at_average,0,16
Novo Nordisk,2014,above_average,213044,1
Novo Nordisk,2014,at_average,0,19
Novo Nordisk,2015,above_average,439296,1
Novo Nordisk,2015,at_average,0,22
Novo Nordisk,2016,above_average,541167,1
Novo Nordisk,2016,at_average,0,23
Novo Nordisk,2017,above_average,244704,1
Novo Nordisk,2017,at_average,0,23
Braintree Labs.,2013,at_average,0,3
Braintree Labs.,2014,at_average,0,3
Braintree Labs.,2015,at_average,0,3
Braintree Labs.,2016,at_average,0,3
Braintree Labs.,2017,at_average,0,3
"Depomed, Inc.",2013,at_average,0,2
"Depomed, Inc.",2014,at_average,0,3
"Depomed, Inc.",2015,at_average,0,3
"Depomed, Inc.",2016,at_average,0,3
"Depomed, Inc.",2017,at_average,0,3
Questcor,2013,at_average,0,1
Questcor,2014,at_average,0,1
Questcor,2015,at_average,0,1
Questcor,2016,at_average,0,1
Questcor,2017,at_average,0,1
Genzyme*,2013,at_average,0,1
Genzyme*,2014,at_average,0,1
Genzyme*,2015,at_average,0,1
Genzyme*,2016,at_average,0,1
Genzyme*,2017,at_average,0,1
Nnodum Corp,2013,at_average,0,7
Nnodum Corp,2014,at_average,0,7
Nnodum Corp,2015,at_average,0,8
Nnodum Corp,2016,at_average,0,8
Nnodum Corp,2016,below_average,-42813.630000000005,1
Nnodum Corp,2017,at_average,0,8
Nnodum Corp,2017,below_average,-98742.04999999999,1
Medefil Incorp.,2013,above_average,27855.600000000006,1
Medefil Incorp.,2013,at_average,0,2
Medefil Incorp.,2014,above_average,144982.49999999994,1
Medefil Incorp.,2014,at_average,0,2
Medefil Incorp.,2015,above_average,75507.59999999996,1
Medefil Incorp.,2015,at_average,0,2
Medefil Incorp.,2016,at_average,0,2
Medefil Incorp.,2016,below_average,-22392.000000000055,1
Medefil Incorp.,2017,at_average,0,2
Medefil Incorp.,2017,below_average,-164160,1
Xenoport/Arbor,2013,at_average,0,1
Xenoport/Arbor,2014,at_average,0,1
Xenoport/Arbor,2015,at_average,0,1
Xenoport/Arbor,2016,at_average,0,1
Xenoport/Arbor,2017,at_average,0,1
Glaxosmithkline*,2013,at_average,0,3
Glaxosmithkline*,2014,at_average,0,3
Glaxosmithkline*,2015,at_average,0,3
Glaxosmithkline*,2016,at_average,0,3
Glaxosmithkline*,2017,at_average,0,3
Vistapharm,2013,above_average,1422475.12,7
Vistapharm,2013,below_average,-365.7000000000003,1
Vistapharm,2014,above_average,1236299.4,7
Vistapharm,2014,below_average,-321.86999999999864,2
Vistapharm,2015,above_average,1325971,6
Vistapharm,2015,below_average,-37482.86,3
Vistapharm,2016,above_average,1835545.72,8
Vistapharm,2016,below_average,-235761.70000000013,3
Vistapharm,2017,above_average,1484002.82,7
Vistapharm,2017,below_average,-243272.80000000005,4
"Cmp Pharma, Inc",2013,above_average,829314,2
"Cmp Pharma, Inc",2013,at_average,0,3
"Cmp Pharma, Inc",2014,above_average,1404186,2
"Cmp Pharma, Inc",2014,at_average,0,3
"Cmp Pharma, Inc",2015,above_average,1836146,2
"Cmp Pharma, Inc",2015,at_average,0,3
"Cmp Pharma, Inc",2016,above_average,1895359.2000000002,2
"Cmp Pharma, Inc",2016,at_average,0,3
"Cmp Pharma, Inc",2017,above_average,1782041,2
"Cmp Pharma, Inc",2017,at_average,0,3
Rouses Point Ph,2013,above_average,11320,1
Rouses Point Ph,2013,below_average,-23103.499999999993,1
Rouses Point Ph,2014,above_average,18920,1
Rouses Point Ph,2014,below_average,-196900.19999999998,1
Rouses Point Ph,2015,above_average,34338,1
Rouses Point Ph,2015,below_average,-205048,1
Rouses Point Ph,2016,above_average,92826,1
Rouses Point Ph,2016,below_average,-125040,1
Rouses Point Ph,2017,above_average,126738.5,1
Rouses Point Ph,2017,below_average,-6974,1
Ani Pharmaceuti*,2013,above_average,204923.5,1
Ani Pharmaceuti*,2014,above_average,312821.3,1
Ani Pharmaceuti*,2015,above_average,336168,1
Ani Pharmaceuti*,2016,above_average,738172.5,1
Ani Pharmaceuti*,2017,above_average,1647691.5,1
Qualitest/Par P*,2013,above_average,1813820,1
Qualitest/Par P*,2013,below_average,-85039.19999999969,1
Qualitest/Par P*,2014,above_average,1140089.3,1
Qualitest/Par P*,2014,below_average,-265328,1
Qualitest/Par P*,2015,above_average,1003980.6,1
Qualitest/Par P*,2015,below_average,-489085.5999999983,1
Qualitest/Par P*,2016,above_average,1396523.2,1
Qualitest/Par P*,2016,below_average,-648094.8000000016,1
Qualitest/Par P*,2017,above_average,1204203,1
Qualitest/Par P*,2017,below_average,-441341.59999999957,1
Rhodes Pharmace,2013,above_average,1272327,1
Rhodes Pharmace,2013,below_average,-1863508.7999999998,2
Rhodes Pharmace,2014,above_average,2040525.4000000013,2
Rhodes Pharmace,2014,below_average,-677463.4999999998,3
Rhodes Pharmace,2015,above_average,12802003.4,2
Rhodes Pharmace,2015,at_average,0,1
Rhodes Pharmace,2015,below_average,-3321597.200000003,3
Rhodes Pharmace,2016,above_average,4529271.6,1
Rhodes Pharmace,2016,at_average,0,1
Rhodes Pharmace,2016,below_average,-5883241.299999998,5
Rhodes Pharmace,2017,above_average,169111.1999999999,1
Rhodes Pharmace,2017,at_average,0,1
Rhodes Pharmace,2017,below_average,-9541213.399999999,5
County Line Pha*,2013,below_average,-47224.000000000255,1
County Line Pha*,2014,above_average,7247.600000000103,1
County Line Pha*,2015,at_average,0,1
County Line Pha*,2016,above_average,66304.00000000026,1
County Line Pha*,2017,above_average,22244.99999999992,1
Virtus Pharmace*,2013,above_average,48457.79999999992,1
Virtus Pharmace*,2014,above_average,8302.300000000118,1
Virtus Pharmace*,2015,at_average,0,1
Virtus Pharmace*,2016,above_average,66326.40000000005,1
Virtus Pharmace*,2017,above_average,90693.20000000006,1
Alcon Consumer,2013,at_average,0,1
Alcon Consumer,2014,at_average,0,1
Alcon Consumer,2015,at_average,0,1
Alcon Consumer,2016,at_average,0,1
Alcon Consumer,2017,at_average,0,1
Ariad/Takeda,2013,at_average,0,1
Ariad/Takeda,2014,at_average,0,1
Ariad/Takeda,2015,at_average,0,1
Ariad/Takeda,2016,at_average,0,1
Ariad/Takeda,2017,at_average,0,1
"Pharmacyclics,",2013,at_average,0,1
"Pharmacyclics,",2014,at_average,0,1
"Pharmacyclics,",2015,at_average,0,1
"Pharmacyclics,",2016,at_average,0,1
"Pharmacyclics,",2017,at_average,0,1
Prometheus Labs,2013,at_average,0,2
Prometheus Labs,2014,at_average,0,2
Prometheus Labs,2015,at_average,0,2
Prometheus Labs,2016,at_average,0,2
Prometheus Labs,2017,at_average,0,2
Akrimax/Ani Pha,2013,at_average,0,1
Akrimax/Ani Pha,2014,at_average,0,2
Akrimax/Ani Pha,2015,at_average,0,2
Akrimax/Ani Pha,2016,at_average,0,2
Akrimax/Ani Pha,2017,at_average,0,2
Iroko Pharmaceu*,2013,at_average,0,1
Iroko Pharmaceu*,2014,at_average,0,1
Iroko Pharmaceu*,2015,at_average,0,1
Iroko Pharmaceu*,2016,at_average,0,1
Iroko Pharmaceu*,2017,at_average,0,1
Merck Sharp & D*,2013,at_average,0,3
Merck Sharp & D*,2014,at_average,0,3
Merck Sharp & D*,2015,at_average,0,3
Merck Sharp & D*,2016,at_average,0,3
Merck Sharp & D*,2017,at_average,0,3
Watson Labs,2013,below_average,-28304.000000000007,1
Watson Labs,2014,below_average,-6206.2,1
Watson Labs,2015,above_average,24126.499999999996,1
Watson Labs,2016,below_average,-1665.8880000000001,1
Watson Labs,2017,below_average,-2424.2999999999997,1
BMS/R-Pharm US,2013,at_average,0,1
BMS/R-Pharm US,2014,at_average,0,1
BMS/R-Pharm US,2015,at_average,0,1
BMS/R-Pharm US,2016,at_average,0,1
BMS/R-Pharm US,2017,at_average,0,1
Incyte Corporat,2013,at_average,0,1
Incyte Corporat,2014,at_average,0,1
Incyte Corporat,2015,at_average,0,1
Incyte Corporat,2016,at_average,0,1
Incyte Corporat,2017,at_average,0,1
Dyax Corp./Shir,2013,at_average,0,1
Dyax Corp./Shir,2014,at_average,0,1
Dyax Corp./Shir,2015,at_average,0,1
Dyax Corp./Shir,2016,at_average,0,1
Dyax Corp./Shir,2017,at_average,0,1
UCB Pharma*,2013,at_average,0,2
UCB Pharma*,2014,at_average,0,2
UCB Pharma*,2015,at_average,0,2
UCB Pharma*,2016,at_average,0,2
UCB Pharma*,2017,at_average,0,2
Bedford Labs*,2013,below_average,-423515.3999999999,1
Bedford Labs*,2014,below_average,-70612.50000000004,1
Bedford Labs*,2015,below_average,-104634.6,1
Bedford Labs*,2016,below_average,-365.7999999999922,1
Bedford Labs*,2017,above_average,80229.00000000001,1
Hospira-Novaplu*,2013,above_average,2195995.5,1
Hospira-Novaplu*,2014,below_average,-691674.5,1
Hospira-Novaplu*,2015,above_average,166004.99999999983,1
Hospira-Novaplu*,2016,above_average,249971.40000000008,1
Hospira-Novaplu*,2017,above_average,840612.5,1
Hospira/Amerine,2013,below_average,-7862.159999999999,1
Hospira/Amerine,2014,below_average,-2548.4999999999995,1
Hospira/Amerine,2015,below_average,-4538.05,1
Hospira/Amerine,2016,below_average,-2980.4999999999995,1
Hospira/Amerine,2017,below_average,-3053.12,1
Hospira/Novaplu,2013,below_average,-3864.15,1
Hospira/Novaplu,2014,below_average,-3202.42,1
Hospira/Novaplu,2015,below_average,-4774.34,1
Hospira/Novaplu,2016,below_average,-1505.1999999999998,1
Hospira/Novaplu,2017,above_average,11077.800000000001,1
Wockhardt USA L*,2013,below_average,-1054439.0999999999,1
Wockhardt USA L*,2014,below_average,-255929.79999999996,1
Wockhardt USA L*,2015,below_average,-351778,1
Wockhardt USA L*,2016,below_average,-44534.39999999997,1
Wockhardt USA L*,2017,below_average,-179264.81999999998,1
