Brand Name,Year,Generic Name,Category,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims,Total Beneficiaries
Mirvaso,2017,Brimonidine Tartrate,dermatology,1,1830000,1832256.22,130331,3834,2249
Misoprostol,2013,Misoprostol,stroke/blood clot/general circulatory,3,10951020,10428271.76,12408464.814,158568,51636
Misoprostol,2014,Misoprostol,stroke/blood clot/general circulatory,3,9933600,9615810.52,11952855.325,151502,49778
Misoprostol,2015,Misoprostol,stroke/blood clot/general circulatory,3,9369400,9088505.81,11409773.998,144246,49075
Misoprostol,2016,Misoprostol,stroke/blood clot/general circulatory,3,8377900,8212536.28,10967891.84,142764,50039
Misoprostol,2017,Misoprostol,stroke/blood clot/general circulatory,3,8238800,8239652.3,10164593.899999999,133196,48507
Mitomycin,2013,Mitomycin,chemotherapy/cancer,1,166000,157834.91,2086,223,132
Mitomycin,2014,Mitomycin,chemotherapy/cancer,1,526000,508953.22,1999,514,295
Mitomycin,2015,Mitomycin,chemotherapy/cancer,1,1780000,1724274.87,4989.983,1067,518
Mitomycin,2016,Mitomycin,chemotherapy/cancer,1,1400000,1369507.29,4069.87,754,392
Mitomycin,2017,Mitomycin,chemotherapy/cancer,1,1340000,1335855.54,3887.46,700,358
Mobic,2013,Meloxicam,arthritis,1,1700000,1619254.84,248163,4763,1335
Mobic,2014,Meloxicam,arthritis,1,1570000,1523395.75,210618.1,4100,1171
Mobic,2015,Meloxicam,arthritis,1,1700000,1649172.79,207684,4046,1116
Mobic,2016,Meloxicam,arthritis,1,1510000,1479076.33,168107,3188,950
Mobic,2017,Meloxicam,arthritis,1,1450000,1452750.58,155738,2862,800
Modafinil,2013,Modafinil,sleep,4,196300000,186995517.85999998,9396241.5,206038,53719
Modafinil,2014,Modafinil,sleep,6,136950000,132537698.54,8903772.48,191566,53155
Modafinil,2015,Modafinil,sleep,6,82860000,80473862.42,8457112,173656,51222
Modafinil,2016,Modafinil,sleep,6,58870000,57662272.95,10608467.09,210598,54590
Modafinil,2017,Modafinil,sleep,11,60849000,60844858.36,13363649.5,266774,78027
Moexipril HCl,2013,Moexipril HCl,blood pressure,2,3033000,2888724.2600000002,4122883.5,68279,13822
Moexipril HCl,2014,Moexipril HCl,blood pressure,2,3230000,3126852.16,4091033.5,66058,16760
Moexipril HCl,2015,Moexipril HCl,blood pressure,2,3600000,3501289.79,3934989,62110,16631
Moexipril HCl,2016,Moexipril HCl,blood pressure,2,3410000,3341301.7800000003,3844260.5,56777,12264
Moexipril HCl,2017,Moexipril HCl,blood pressure,2,3140000,3142730.38,3556189,49025,11509
Moexipril-Hydrochlorothiazide,2013,Moexipril/Hydrochlorothiazide,blood pressure,2,2593000,2466485.4000000004,3117990,57213,13456
Moexipril-Hydrochlorothiazide,2014,Moexipril/Hydrochlorothiazide,blood pressure,2,2468000,2387589.76,2945663.5,51744,12187
Moexipril-Hydrochlorothiazide,2015,Moexipril/Hydrochlorothiazide,blood pressure,2,1302000,1264939.7,1506623.452,27170,11257
Moexipril-Hydrochlorothiazide,2016,Moexipril/Hydrochlorothiazide,blood pressure,2,945900,926731.03,1086155,16740,3806
Moexipril-Hydrochlorothiazide,2017,Moexipril/Hydrochlorothiazide,blood pressure,2,862100,861945.12,950544,14268,3477
Mometasone Furoate*,2013,Mometasone Furoate,dermatology,7,11427000,10889549.06,16529299.254,387229,262571
Mometasone Furoate*,2014,Mometasone Furoate,dermatology,7,10697000,10352362.3,17852617.15,419773,281940
Mometasone Furoate*,2015,Mometasone Furoate,dermatology,7,9758400,9479743.93,19268119.133,443059,300378
Mometasone Furoate*,2016,Mometasone Furoate,dermatology,7,11151500,10927352.5,21345424.213,479388,321759
Mometasone Furoate*,2017,Mometasone Furoate,dermatology,10,86647960,86572253.57,31005653.380999997,849067,496206
Mono-Linyah,2013,Norgestimate-Ethinyl Estradiol,women's health,1,75700,72102.68,105112,3053,794
Mono-Linyah,2014,Norgestimate-Ethinyl Estradiol,women's health,1,85500,82756.33,138758,3917,1130
Mono-Linyah,2015,Norgestimate-Ethinyl Estradiol,women's health,1,148000,143604.87,305961,8578,1913
Mono-Linyah,2016,Norgestimate-Ethinyl Estradiol,women's health,1,154000,150835.18,341290,9378,2071
Mono-Linyah,2017,Norgestimate-Ethinyl Estradiol,women's health,1,152000,151884.11,378789,9900,2164
Monoject,2013,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1130,1080.71,9647,77,50
Monoject,2014,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1060,1021.14,8713,99,39
Monoject,2015,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1100,1071.88,9199,115,56
Monoject,2016,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1580,1552.57,12396,168,59
Monoject,2017,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,1,1580,1575.64,12263,156,59
Monoject Insulin Syringe,2013,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,2,146300,139356.82,565523,5472,1868
Monoject Insulin Syringe,2013,"Syringe And Needle,Insulin,1ml",diabetes/insulin,2,301000,287411.31,1850939,19386,6305
Monoject Insulin Syringe,2013,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,2,1587000,1508544.6400000001,4999153.870999999,55788,13995
Monoject Insulin Syringe,2014,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,2,142800,138212.61,549991,5173,1901
Monoject Insulin Syringe,2014,"Syringe And Needle,Insulin,1ml",diabetes/insulin,2,296000,287041.31,1785208,18370,6443
Monoject Insulin Syringe,2014,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,2,1466000,1414218.6800000002,4514843.571,49481,12591
Monoject Insulin Syringe,2015,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,2,114900,111536.17,398421,3686,1442
Monoject Insulin Syringe,2015,"Syringe And Needle,Insulin,1ml",diabetes/insulin,2,241000,233912.71000000002,1436769,15013,5547
Monoject Insulin Syringe,2015,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,2,1234600,1200406.51,3586038.7,37114,9950
Monoject Insulin Syringe,2016,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,2,102400,100311.45,359688,3329,1249
Monoject Insulin Syringe,2016,"Syringe And Needle,Insulin,1ml",diabetes/insulin,2,190200,186357.73,1095974.5,11459,4080
Monoject Insulin Syringe,2016,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,2,1049100,1028446.66,2986994.347,31081,8118
Monoject Insulin Syringe,2017,"Syring-Needl,Disp,Insul,0.3 Ml",diabetes/insulin,2,80700,80682.29,288101,2684,1046
Monoject Insulin Syringe,2017,"Syringe And Needle,Insulin,1ml",diabetes/insulin,2,167600,167610.74,982728,9738,3514
Monoject Insulin Syringe,2017,"Syringe-Needle,Insulin,0.5 Ml",diabetes/insulin,2,834300,833977.54,2487339,25829,7018
Montelukast Sodium,2013,Montelukast Sodium,asthma/respiratory,16,281653450,268213123.46,249274318.5,5856629,1609109
Montelukast Sodium,2014,Montelukast Sodium,asthma/respiratory,20,198406452,192044949.78,295565812.11,6544647,2107460
Montelukast Sodium,2015,Montelukast Sodium,asthma/respiratory,23,144985330,140720108.66,345819842.3,7530591,2205445
Montelukast Sodium,2016,Montelukast Sodium,asthma/respiratory,23,147288300,144340644.3,404518975.36,8515527,2736717
Montelukast Sodium,2017,Montelukast Sodium,asthma/respiratory,28,137097900,137208575.72,465579914.14,9457742,3188862
Morphine Sulfate ER,2013,Morphine Sulfate,pain reliever,5,165111220,157291470.45,205434304.26,2865000,644406
Morphine Sulfate ER,2014,Morphine Sulfate,pain reliever,4,283400000,274921982.66,213966409.49,3066485,655068
Morphine Sulfate ER,2015,Morphine Sulfate,pain reliever,7,246243740,238669598.73,190321457.8,2808588,597493
Morphine Sulfate ER,2016,Morphine Sulfate,pain reliever,7,199912360,195926495.49,197969878.07,2975116,556662
Morphine Sulfate ER,2017,Morphine Sulfate,pain reliever,10,192163490,192165469.63,199807097.47,3085354,579057
Morphine Sulfate*,2013,Morphine Sulfate,pain reliever,5,21219000,20158132.55,85634826.006,895606,288873
Morphine Sulfate*,2014,Morphine Sulfate,pain reliever,5,20544000,19855274.33,85161847.13,913892,282753
Morphine Sulfate*,2015,Morphine Sulfate,pain reliever,5,21342000,20737462.37,84692105.308,930608,285966
Morphine Sulfate*,2016,Morphine Sulfate,pain reliever,5,25565000,25078194.94,80713952.937,913876,274899
Morphine Sulfate*,2017,Morphine Sulfate,pain reliever,7,23454500,23481817.58,72431610.052,864270,263597
Moviprep,2013,PEG3350/Sod Sul/NaCl/Asb/C/KCl,procedurerelated,1,21500000,20491622.15,316738,286536,280171
Moviprep,2014,PEG3350/Sod Sul/NaCl/Asb/C/KCl,procedurerelated,1,21000000,20279690.41,263509,257332,250591
Moviprep,2015,PEG3350/Sod Sul/NaCl/Asb/C/KCl,procedurerelated,1,19100000,18581070.72,233016,229528,223474
Moviprep,2016,PEG3350/Sod Sul/NaCl/Asb/C/KCl,procedurerelated,1,9290000,9103624.45,113945,103456,100483
Moviprep,2017,PEG3350/Sod Sul/NaCl/Asb/C/KCl,procedurerelated,1,7130000,7132570.93,78924,76634,74440
Moxeza,2013,Moxifloxacin HCl,eye,1,1540000,1466101.45,47160,15405,12144
Moxeza,2014,Moxifloxacin HCl,eye,1,2040000,1973675.26,54201.5,17698,13880
Moxeza,2015,Moxifloxacin HCl,eye,1,2040000,1981128.03,44063,14400,11377
Moxeza,2016,Moxifloxacin HCl,eye,1,1470000,1440173.22,28647.5,9380,7010
Moxeza,2017,Moxifloxacin HCl,eye,1,847000,846659.6,15727,5117,3853
Ms Contin,2013,Morphine Sulfate,pain reliever,1,3670000,3496826.82,508007,4701,717
Ms Contin,2014,Morphine Sulfate,pain reliever,1,3720000,3598548.2,467574,4596,799
Ms Contin,2015,Morphine Sulfate,pain reliever,1,3700000,3588666.49,401330,4147,652
Ms Contin,2016,Morphine Sulfate,pain reliever,1,3730000,3656986.04,347181,3637,484
Ms Contin,2017,Morphine Sulfate,pain reliever,1,1870000,1871365.35,167984,1797,336
Multaq,2013,Dronedarone HCl,heart,1,182000000,173449259.9,33229470.25,452173,86776
Multaq,2014,Dronedarone HCl,heart,1,217000000,210017576.5,32748656.31,437408,83537
Multaq,2015,Dronedarone HCl,heart,1,270000000,261790587.2,33663787,430266,80137
Multaq,2016,Dronedarone HCl,heart,1,301000000,294537488.5,32357746.5,406847,75939
Multaq,2017,Dronedarone HCl,heart,1,301000000,301112485.3,31130023,378783,71907
Multivitamin With Fluoride,2013,Pedi Multivit No.17 W-Fluoride,dental,1,1640,1564.81,5062,122,63
Multivitamin With Fluoride,2014,Pedi Multivit No.17 W-Fluoride,dental,1,7220,6985.92,22569,564,168
Multivitamin With Fluoride,2015,Pedi Multivit No.17 W-Fluoride,dental,1,6340,6154.64,20362,506,156
Multivitamin With Fluoride,2016,Pedi Multivit No.17 W-Fluoride,dental,1,6280,6151.97,22100,526,144
Multivitamin With Fluoride,2017,Pedi Multivit No.17 W-Fluoride,dental,2,6263,6266.25,22987,614,157
Mupirocin,2013,Mupirocin Calcium,infection,1,7940000,7562973.11,2520982.103,89302,66702
Mupirocin,2013,Mupirocin,infection,5,29688000,28237300.03,48287203.65,1808355,1223744
Mupirocin,2014,Mupirocin Calcium,infection,1,8800000,8517946.43,2978238.488,107795,80414
Mupirocin,2014,Mupirocin,infection,5,25723000,24939386.08,50749162.525,1935112,1339463
Mupirocin,2015,Mupirocin Calcium,infection,1,10800000,10471946.08,2962562.95,108454,83888
Mupirocin,2015,Mupirocin,infection,5,27611000,26773945.419999998,55148612.244,2098942,1494632
Mupirocin,2016,Mupirocin Calcium,infection,1,29900000,29339533.66,5013423.383,168870,123191
Mupirocin,2016,Mupirocin,infection,5,25792000,25277294.78,60330469.03,2245775,1606667
Mupirocin,2017,Mupirocin Calcium,infection,1,31400000,31403034.14,4837656.117,168900,123265
Mupirocin,2017,Mupirocin,infection,6,28268630,28265678.76,65846246.42,2383271,1705984
Myambutol,2013,Ethambutol HCl,infectious disease,1,30300,28874.43,24650,361,106
Myambutol,2014,Ethambutol HCl,infectious disease,1,52200,50551.03,42271,724,180
Myambutol,2015,Ethambutol HCl,infectious disease,1,35300,34286.62,27452,529,154
Myambutol,2016,Ethambutol HCl,infectious disease,1,23500,23027.22,21645,364,123
Myambutol,2017,Ethambutol HCl,infectious disease,1,12100,12068.59,15419,255,105
Mycamine,2013,Micafungin Sodium,infection,1,4730000,4508681.88,351126.88,4166,1194
Mycamine,2014,Micafungin Sodium,infection,1,5070000,4905893.34,319619.55,4388,1248
Mycamine,2015,Micafungin Sodium,infection,2,5240800,5091438.149999999,439337.5,4447,1240
Mycamine,2016,Micafungin Sodium,infection,2,5598200,5489000.180000001,399478.49,4713,1299
Mycamine,2017,Micafungin Sodium,infection,2,6662000,6663739.569999999,452526.868,5609,1512
Mycophenolate Mofetil,2013,Mycophenolate Mofetil,transplant,8,29623000,28211362.87,32410937,222364,52736
Mycophenolate Mofetil,2014,Mycophenolate Mofetil,transplant,9,31938200,30881347.759999998,39118654.5,264892,60798
Mycophenolate Mofetil,2015,Mycophenolate Mofetil,transplant,9,31557400,30636788.66,43816892,291703,68469
Mycophenolate Mofetil,2016,Mycophenolate Mofetil,transplant,9,35126170,34372684.94,49848712.2,325589,72559
Mycophenolate Mofetil,2017,Mycophenolate Mofetil,transplant,9,39226560,39217391.300000004,52794444.5,332332,78455
Myfortic,2013,Mycophenolate Sodium,transplant,1,20300000,19360062.07,2962783,23385,3994
Myfortic,2014,Mycophenolate Sodium,transplant,1,11900000,11477000.94,1770859,13901,3025
Myfortic,2015,Mycophenolate Sodium,transplant,1,8100000,7866554.84,1180751,8974,1752
Myfortic,2016,Mycophenolate Sodium,transplant,1,5730000,5618331.56,800551,5862,1233
Myfortic,2017,Mycophenolate Sodium,transplant,1,4340000,4343692.64,580160,4110,828
Myorisan,2013,Isotretinoin,acne,1,355000,337730.91,37580,846,341
Myorisan,2014,Isotretinoin,acne,1,541000,523494.84,63928,1404,521
Myorisan,2015,Isotretinoin,acne,1,443000,430309.45,54884,1277,493
Myorisan,2016,Isotretinoin,acne,1,722000,707203.42,99311,2213,850
Myorisan,2017,Isotretinoin,acne,1,1180000,1181462.29,155945,3529,1355
Myrbetriq,2013,Mirabegron,urinary,1,56700000,53984277.95,7448999,199362,66447
Myrbetriq,2014,Mirabegron,urinary,1,182000000,175856890.7,21879273.5,585573,147586
Myrbetriq,2015,Mirabegron,urinary,1,329000000,319584006.3,35614190.5,944826,213691
Myrbetriq,2016,Mirabegron,urinary,1,529000000,518607486.4,53320180.33,1399283,296979
Myrbetriq,2017,Mirabegron,urinary,1,787000000,787303712.3,72959332,1881553,395225
Mysoline,2013,Primidone,seizure disorder,1,4810000,4582764.42,773452,6145,901
Mysoline,2014,Primidone,seizure disorder,1,9280000,8986620.01,745510.5,5740,864
Mysoline,2015,Primidone,seizure disorder,1,18000000,17472714.8,638777,5190,795
Mysoline,2016,Primidone,seizure disorder,1,16300000,15928279.64,570336.5,4499,650
Mysoline,2017,Primidone,seizure disorder,1,15100000,15085754.39,524748.5,4126,579
NP Thyroid,2013,"Thyroid,Pork",metabolism,1,48400,46100.61,326946,5534,2344
NP Thyroid,2014,"Thyroid,Pork",metabolism,1,82900,80245.97,374863,6245,2253
NP Thyroid,2015,"Thyroid,Pork",metabolism,1,192000,186810.38,560810,9282,3296
NP Thyroid,2016,"Thyroid,Pork",metabolism,1,585000,573175.8,1433393.5,24368,8210
NP Thyroid,2017,"Thyroid,Pork",metabolism,1,1270000,1265395.22,2273202.75,37465,11658
NPlate,2013,Romiplostim,stroke/blood clot/general circulatory,1,3610000,3438736.74,1905.5,630,102
NPlate,2014,Romiplostim,stroke/blood clot/general circulatory,1,4510000,4362988.54,2318.8,771,119
NPlate,2015,Romiplostim,stroke/blood clot/general circulatory,1,5260000,5105910.42,2744,855,147
NPlate,2016,Romiplostim,stroke/blood clot/general circulatory,1,7060000,6919337.2,3219.5,844,136
NPlate,2017,Romiplostim,stroke/blood clot/general circulatory,1,7610000,7613680.45,3112,848,147
Nabumetone,2013,Nabumetone,arthritis,5,13277400,12644877.88,32246048.74,483557,317434
Nabumetone,2014,Nabumetone,arthritis,6,10457500,10118820.15,27356732.5,415103,274056
Nabumetone,2015,Nabumetone,arthritis,6,9570200,9297370.83,25201818,387138,239670
Nabumetone,2016,Nabumetone,arthritis,6,9782550,9577212.9,27963588.57,408603,241424
Nabumetone,2017,Nabumetone,arthritis,10,16059130,16061720.29,51807187.5,691486,309979
Nadolol,2013,Nadolol,blood pressure,4,54702000,52080781.13,34279345.22,575812,168717
Nadolol,2014,Nadolol,blood pressure,7,72724450,70441623.56,34154936.209,569373,164498
Nadolol,2015,Nadolol,blood pressure,7,68954700,66886842.4,32020972.035,534361,142736
Nadolol,2016,Nadolol,blood pressure,7,54175000,53159337.93,26677362.85,434894,125400
Nadolol,2017,Nadolol,blood pressure,8,56603000,56644944.300000004,25464177.6,407252,126622
Nadolol-Bendroflumethiazide,2013,Nadolol/Bendroflumethiazide,blood pressure,1,310000,295553.06,151426,2825,598
Nadolol-Bendroflumethiazide,2014,Nadolol/Bendroflumethiazide,blood pressure,1,324000,313394.93,161184,2853,592
Nadolol-Bendroflumethiazide,2015,Nadolol/Bendroflumethiazide,blood pressure,1,419000,406951.67,148899,2536,560
Nadolol-Bendroflumethiazide,2016,Nadolol/Bendroflumethiazide,blood pressure,1,382000,374393.95,139563,2289,521
Nadolol-Bendroflumethiazide,2017,Nadolol/Bendroflumethiazide,blood pressure,1,382000,381715.39,129200,2036,460
Nafcillin,2013,"Nafcillin In Dextrose,Iso-Osm",infection,1,739000,704189.52,3190411,867,240
Nafcillin,2014,"Nafcillin In Dextrose,Iso-Osm",infection,1,87100,84307.42,379043,127,39
Nafcillin,2015,"Nafcillin In Dextrose,Iso-Osm",infection,1,412000,400336.06,1848807,520,158
Nafcillin,2016,"Nafcillin In Dextrose,Iso-Osm",infection,1,493000,483454.11,2203684,607,179
Nafcillin,2017,"Nafcillin In Dextrose,Iso-Osm",infection,1,422000,422014.87,1916546.6,533,168
Nafcillin Sodium,2013,Nafcillin Sodium,infection,4,3643000,3468457.04,477623.472,4176,1444
Nafcillin Sodium,2014,Nafcillin Sodium,infection,5,4736700,4581669.52,1236513.65,5290,1827
Nafcillin Sodium,2015,Nafcillin Sodium,infection,5,4218000,4093335.6599999997,1333578.774,5336,1704
Nafcillin Sodium,2016,Nafcillin Sodium,infection,5,4180000,4100196.86,1709294.425,5318,1510
Nafcillin Sodium,2017,Nafcillin Sodium,infection,5,3811000,3812913.69,1524546.529,4850,1441
Naftin,2013,Naftifine HCl,dermatology,1,12500000,11948168.4,2201721.416,37669,22486
Naftin,2014,Naftifine HCl,dermatology,1,13100000,12655400,2002894.57,35018,20841
Naftin,2015,Naftifine HCl,dermatology,1,11700000,11384272.74,1639368.43,28221,16673
Naftin,2016,Naftifine HCl,dermatology,1,6100000,5973421.36,811367.85,13913,8317
Naftin,2017,Naftifine HCl,dermatology,1,3600000,3598684.38,466733.57,7848,4617
Naloxone HCl,2013,Naloxone HCl,pain reliever,1,18400,17500.83,2031,259,226
Naloxone HCl,2014,Naloxone HCl,pain reliever,2,41230,39947.57,3735.1,1038,972
Naloxone HCl,2015,Naloxone HCl,pain reliever,2,174410,168898.96,10547.2,3017,2813
Naloxone HCl,2016,Naloxone HCl,pain reliever,2,479200,469452.91000000003,31219.300000000003,8871,8131
Naloxone HCl,2017,Naloxone HCl,pain reliever,4,999100,999278.74,63787.04,24932,23282
Naltrexone HCl,2013,Naltrexone HCl,addiction,4,3165400,3015093.79,1881672.079,49479,13756
Naltrexone HCl,2014,Naltrexone HCl,addiction,5,3883000,3752861.37,2502110.504,66092,18506
Naltrexone HCl,2015,Naltrexone HCl,addiction,5,5185600,5036725.57,3646724.298,98381,30924
Naltrexone HCl,2016,Naltrexone HCl,addiction,5,5739000,5627709.34,4747883.164,128879,40170
Naltrexone HCl,2017,Naltrexone HCl,addiction,6,7991800,7989605.83,6319446.01,172192,53189
Namenda,2013,Memantine HCl,Alzheimer's disease,1,1640000000,1563607674,347725973.9,6871141,798714
Namenda,2014,Memantine HCl,Alzheimer's disease,1,1420000000,1374744288,270949240.1,5236417,722050
Namenda,2015,Memantine HCl,Alzheimer's disease,1,696000000,675684728.4,125115310.5,2355159,465858
Namenda,2016,Memantine HCl,Alzheimer's disease,1,30400000,29795645.84,5669178.5,83378,23976
Namenda,2017,Memantine HCl,Alzheimer's disease,1,6170000,6172004.44,1021132,14335,5207
