Brand Name,Year,brandspend,branddose,brandclaims,brandbens,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims,perchngbens,perchngspendperclaim,Description
Erbitux,2014,266000000,4953795.8,78875,9460,3372.4247226624407,-70000000,-1428437.1,-26518,-2629,356.7836373897062,-0.25547445255474455,-0.2817985437367245,-0.3266527882139909,-0.2719280099296649,0.10570822068223992,Cetuximab is used to treat a certain type of cancer of the colon (large intestine) or rectum that has spread to other parts of the body. This medication is also used to treat head and neck cancer. Cetuximab works by slowing or stopping the growth of cancer cells. It binds to a certain protein (epidermal growth factor receptor-EGFR) in some tumors. Cetuximab is a man-made protein (monoclonal antibody).
Erbitux,2015,251000000,4654783.6,72425,8798,3465.654124956852,-70000000,-1428437.1,-26518,-2629,356.7836373897062,-0.25547445255474455,-0.2817985437367245,-0.3266527882139909,-0.2719280099296649,0.10570822068223992,Cetuximab is used to treat a certain type of cancer of the colon (large intestine) or rectum that has spread to other parts of the body. This medication is also used to treat head and neck cancer. Cetuximab works by slowing or stopping the growth of cancer cells. It binds to a certain protein (epidermal growth factor receptor-EGFR) in some tumors. Cetuximab is a man-made protein (monoclonal antibody).
Erbitux,2016,229000000,4160204.2,63256,7884,3620.2099405589984,-70000000,-1428437.1,-26518,-2629,356.7836373897062,-0.25547445255474455,-0.2817985437367245,-0.3266527882139909,-0.2719280099296649,0.10570822068223992,Cetuximab is used to treat a certain type of cancer of the colon (large intestine) or rectum that has spread to other parts of the body. This medication is also used to treat head and neck cancer. Cetuximab works by slowing or stopping the growth of cancer cells. It binds to a certain protein (epidermal growth factor receptor-EGFR) in some tumors. Cetuximab is a man-made protein (monoclonal antibody).
Erbitux,2017,204000000,3640563.9,54663,7039,3731.9576313045386,-70000000,-1428437.1,-26518,-2629,356.7836373897062,-0.25547445255474455,-0.2817985437367245,-0.3266527882139909,-0.2719280099296649,0.10570822068223992,Cetuximab is used to treat a certain type of cancer of the colon (large intestine) or rectum that has spread to other parts of the body. This medication is also used to treat head and neck cancer. Cetuximab works by slowing or stopping the growth of cancer cells. It binds to a certain protein (epidermal growth factor receptor-EGFR) in some tumors. Cetuximab is a man-made protein (monoclonal antibody).
Cisplatin,2013,1040000,495528.5,63005,13925,16.506626458217603,-303000,-142483.2,-19875,-4234,0.5812474114786639,-0.2913461538461538,-0.28753785100150653,-0.3154511546702643,-0.3040574506283662,0.03521297419251271,Cisplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Cisplatin,2014,931000,438299.3,55644,12398,16.731363669038892,-303000,-142483.2,-19875,-4234,0.5812474114786639,-0.2913461538461538,-0.28753785100150653,-0.3154511546702643,-0.3040574506283662,0.03521297419251271,Cisplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Cisplatin,2015,839000,402571,49856,11245,16.82846598202824,-303000,-142483.2,-19875,-4234,0.5812474114786639,-0.2913461538461538,-0.28753785100150653,-0.3154511546702643,-0.3040574506283662,0.03521297419251271,Cisplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Cisplatin,2016,691000,382706.9,47518,10677,14.541857822298919,-303000,-142483.2,-19875,-4234,0.5812474114786639,-0.2913461538461538,-0.28753785100150653,-0.3154511546702643,-0.3040574506283662,0.03521297419251271,Cisplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Cisplatin,2017,737000,353045.3,43130,9691,17.087873869696267,-303000,-142483.2,-19875,-4234,0.5812474114786639,-0.2913461538461538,-0.28753785100150653,-0.3154511546702643,-0.3040574506283662,0.03521297419251271,Cisplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Cladribine,2013,766000,25689.5,1808,363,423.6725663716814,-288000,-2904.5,-440,-25,-74.25736169331884,-0.37597911227154046,-0.11306175674886632,-0.24336283185840712,-0.06887052341597799,-0.17527063961034003,Cladribine is used to treat a certain type of cancer (hairy cell leukemia). It works by stopping the growth of cancer cells.
Cladribine,2014,524000,20120,1318,304,397.5720789074355,-288000,-2904.5,-440,-25,-74.25736169331884,-0.37597911227154046,-0.11306175674886632,-0.24336283185840712,-0.06887052341597799,-0.17527063961034003,Cladribine is used to treat a certain type of cancer (hairy cell leukemia). It works by stopping the growth of cancer cells.
Cladribine,2015,555000,23007,1491,325,372.2334004024145,-288000,-2904.5,-440,-25,-74.25736169331884,-0.37597911227154046,-0.11306175674886632,-0.24336283185840712,-0.06887052341597799,-0.17527063961034003,Cladribine is used to treat a certain type of cancer (hairy cell leukemia). It works by stopping the growth of cancer cells.
Cladribine,2016,542000,25082,1483,327,365.47538772757923,-288000,-2904.5,-440,-25,-74.25736169331884,-0.37597911227154046,-0.11306175674886632,-0.24336283185840712,-0.06887052341597799,-0.17527063961034003,Cladribine is used to treat a certain type of cancer (hairy cell leukemia). It works by stopping the growth of cancer cells.
Cladribine,2017,478000,22785,1368,338,349.41520467836256,-288000,-2904.5,-440,-25,-74.25736169331884,-0.37597911227154046,-0.11306175674886632,-0.24336283185840712,-0.06887052341597799,-0.17527063961034003,Cladribine is used to treat a certain type of cancer (hairy cell leukemia). It works by stopping the growth of cancer cells.
Cyclophosphamide (J9070),2013,59500000,1702715.5,137151,35401,433.8284081049354,300000,-252761.1000000001,-22506,-5422,87.781779866629,0.005042016806722671,-0.14844587953771493,-0.1640965067699105,-0.15315951526793026,0.20234216622668963,Cyclophosphamide is used to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cell growth. Cyclophosphamide also works by decreasing your immune system's response to various diseases. It is used to treat a certain type of kidney disease in children after other treatments have not worked.
Cyclophosphamide (J9070),2014,94100000,1631315.2,131726,33806,714.3616294429346,300000,-252761.1000000001,-22506,-5422,87.781779866629,0.005042016806722671,-0.14844587953771493,-0.1640965067699105,-0.15315951526793026,0.20234216622668963,Cyclophosphamide is used to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cell growth. Cyclophosphamide also works by decreasing your immune system's response to various diseases. It is used to treat a certain type of kidney disease in children after other treatments have not worked.
Cyclophosphamide (J9070),2015,87200000,1575667.4,127240,32310,685.3190820496699,300000,-252761.1000000001,-22506,-5422,87.781779866629,0.005042016806722671,-0.14844587953771493,-0.1640965067699105,-0.15315951526793026,0.20234216622668963,Cyclophosphamide is used to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cell growth. Cyclophosphamide also works by decreasing your immune system's response to various diseases. It is used to treat a certain type of kidney disease in children after other treatments have not worked.
Cyclophosphamide (J9070),2016,67500000,1514981.6,120537,31155,559.9940267303815,300000,-252761.1000000001,-22506,-5422,87.781779866629,0.005042016806722671,-0.14844587953771493,-0.1640965067699105,-0.15315951526793026,0.20234216622668963,Cyclophosphamide is used to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cell growth. Cyclophosphamide also works by decreasing your immune system's response to various diseases. It is used to treat a certain type of kidney disease in children after other treatments have not worked.
Cyclophosphamide (J9070),2017,59800000,1449954.4,114645,29979,521.6101879715644,300000,-252761.1000000001,-22506,-5422,87.781779866629,0.005042016806722671,-0.14844587953771493,-0.1640965067699105,-0.15315951526793026,0.20234216622668963,Cyclophosphamide is used to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cell growth. Cyclophosphamide also works by decreasing your immune system's response to various diseases. It is used to treat a certain type of kidney disease in children after other treatments have not worked.
Depocyt,2013,1250000,2255,459,175,2723.3115468409587,-439000,-872,-172,-67,102.47242528447669,-0.35119999999999996,-0.38669623059866964,-0.37472766884531594,-0.3828571428571429,0.03762787456445984,Cytarabine liposome is a long-acting (sustained-release) chemotherapy drug used to treat cancer in the area around the spinal cord (lymphomatous meningitis). It works by slowing or stopping the growth of cancer cells.
Depocyt,2014,1180000,2131,412,159,2864.0776699029125,-439000,-872,-172,-67,102.47242528447669,-0.35119999999999996,-0.38669623059866964,-0.37472766884531594,-0.3828571428571429,0.03762787456445984,Cytarabine liposome is a long-acting (sustained-release) chemotherapy drug used to treat cancer in the area around the spinal cord (lymphomatous meningitis). It works by slowing or stopping the growth of cancer cells.
Depocyt,2015,1220000,2126,405,168,3012.3456790123455,-439000,-872,-172,-67,102.47242528447669,-0.35119999999999996,-0.38669623059866964,-0.37472766884531594,-0.3828571428571429,0.03762787456445984,Cytarabine liposome is a long-acting (sustained-release) chemotherapy drug used to treat cancer in the area around the spinal cord (lymphomatous meningitis). It works by slowing or stopping the growth of cancer cells.
Depocyt,2016,1330000,2266,447,178,2975.3914988814317,-439000,-872,-172,-67,102.47242528447669,-0.35119999999999996,-0.38669623059866964,-0.37472766884531594,-0.3828571428571429,0.03762787456445984,Cytarabine liposome is a long-acting (sustained-release) chemotherapy drug used to treat cancer in the area around the spinal cord (lymphomatous meningitis). It works by slowing or stopping the growth of cancer cells.
Depocyt,2017,811000,1383,287,108,2825.7839721254354,-439000,-872,-172,-67,102.47242528447669,-0.35119999999999996,-0.38669623059866964,-0.37472766884531594,-0.3828571428571429,0.03762787456445984,Cytarabine liposome is a long-acting (sustained-release) chemotherapy drug used to treat cancer in the area around the spinal cord (lymphomatous meningitis). It works by slowing or stopping the growth of cancer cells.
Cytarabine*,2013,45400,39111,2940,408,15.4421768707483,-25000,-13961,-1045,-154,-4.677005366790516,-0.5506607929515419,-0.35695840045000127,-0.3554421768707483,-0.37745098039215685,-0.3028721537084607,Cytarabine is used alone or with other medications to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cancer cell growth.
Cytarabine*,2014,38100,28476,2108,316,18.074003795066414,-25000,-13961,-1045,-154,-4.677005366790516,-0.5506607929515419,-0.35695840045000127,-0.3554421768707483,-0.37745098039215685,-0.3028721537084607,Cytarabine is used alone or with other medications to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cancer cell growth.
Cytarabine*,2015,34500,26213,2192,279,15.739051094890511,-25000,-13961,-1045,-154,-4.677005366790516,-0.5506607929515419,-0.35695840045000127,-0.3554421768707483,-0.37745098039215685,-0.3028721537084607,Cytarabine is used alone or with other medications to treat various types of cancer. It is a chemotherapy drug that works by slowing or stopping cancer cell growth.
