Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Upsher Smith La,2017,below_average,-10267454.299999995,10
Upstate Pharma,2015,at_average,0,1
Upstate Pharma,2015,below_average,-14095.199999999963,1
Upstate Pharma,2016,at_average,0,1
Upstate Pharma,2016,below_average,-3971.999999999986,1
Upstate Pharma,2017,at_average,0,1
Upstate Pharma,2017,below_average,-15698,1
US Pharmaceutic,2013,at_average,0,1
US Pharmaceutic,2014,at_average,0,1
US Pharmaceutic,2015,at_average,0,1
US Pharmaceutic,2016,at_average,0,1
US Pharmaceutic,2017,at_average,0,1
US Worldmeds,2013,at_average,0,1
US Worldmeds,2014,at_average,0,1
US Worldmeds,2015,at_average,0,1
US Worldmeds,2016,at_average,0,1
US Worldmeds,2017,above_average,8355,1
US Worldmeds,2017,at_average,0,1
Valeant,2013,above_average,10558205.100000001,12
Valeant,2013,at_average,0,57
Valeant,2013,below_average,-27477055.099999998,14
Valeant,2014,above_average,27367321.69999999,13
Valeant,2014,at_average,0,64
Valeant,2014,below_average,-32781856.159999993,15
Valeant,2015,above_average,32816540.119999997,17
Valeant,2015,at_average,0,68
Valeant,2015,below_average,-42531331.9,11
Valeant,2016,above_average,29449665.879999995,15
Valeant,2016,at_average,0,70
Valeant,2016,below_average,-45815172.6,12
Valeant,2017,above_average,14934605.200000001,15
Valeant,2017,at_average,0,71
Valeant,2017,below_average,-37419904.6,16
Valeant*,2013,below_average,-44857.79999999984,1
Valeant*,2014,at_average,0,1
Valeant*,2014,below_average,-69989.79999999976,1
Valeant*,2015,above_average,2879137.799999999,1
Valeant*,2015,at_average,0,1
Valeant*,2016,above_average,3608969.0999999996,1
Valeant*,2016,at_average,0,1
Valeant*,2017,above_average,4532341.600000001,1
Valeant*,2017,at_average,0,1
Valeant/Paragon,2017,above_average,3559.9999999999995,1
"Valeritas, Inc.",2013,at_average,0,3
"Valeritas, Inc.",2014,at_average,0,3
"Valeritas, Inc.",2015,at_average,0,3
"Valeritas, Inc.",2016,at_average,0,3
"Valeritas, Inc.",2017,at_average,0,3
Validus Pharmac,2013,at_average,0,3
Validus Pharmac,2014,at_average,0,4
Validus Pharmac,2015,at_average,0,4
Validus Pharmac,2016,at_average,0,4
Validus Pharmac,2017,above_average,181886,2
Validus Pharmac,2017,at_average,0,6
Valneva,2013,at_average,0,1
Valneva,2014,at_average,0,1
Valneva,2015,at_average,0,1
Valneva,2016,at_average,0,1
Valneva,2017,at_average,0,1
Vanda Pharmaceu,2013,below_average,-145800,1
Vanda Pharmaceu,2014,at_average,0,1
Vanda Pharmaceu,2015,above_average,10179,1
Vanda Pharmaceu,2015,at_average,0,1
Vanda Pharmaceu,2016,at_average,0,1
Vanda Pharmaceu,2016,below_average,-2401960,1
Vanda Pharmaceu,2017,at_average,0,1
Vanda Pharmaceu,2017,below_average,-1274070,1
Veloxis Pharmac,2017,at_average,0,1
Vensun Pharmace,2014,above_average,4290,1
Vensun Pharmace,2014,below_average,-17152.399999999994,1
Vensun Pharmace,2015,above_average,1067686.7999999998,1
Vensun Pharmace,2015,below_average,-464182.34,6
Vensun Pharmace,2016,above_average,2856327.8000000003,2
Vensun Pharmace,2016,below_average,-1650477.2799999998,5
Vensun Pharmace,2017,above_average,3270574.56,2
Vensun Pharmace,2017,below_average,-2030593.4300000002,7
Versapharm/Akor,2013,above_average,494938.8,4
Versapharm/Akor,2013,at_average,0,2
Versapharm/Akor,2013,below_average,-409596.40000000014,5
Versapharm/Akor,2014,above_average,615936.4,4
Versapharm/Akor,2014,at_average,0,3
Versapharm/Akor,2014,below_average,-807417.8,5
Versapharm/Akor,2015,above_average,394922.50000000006,4
Versapharm/Akor,2015,at_average,0,2
Versapharm/Akor,2015,below_average,-463873.60000000003,6
Versapharm/Akor,2016,above_average,179995.8,5
Versapharm/Akor,2016,at_average,0,2
Versapharm/Akor,2016,below_average,-451401.9000000001,5
Versapharm/Akor,2017,above_average,180155.2,6
Versapharm/Akor,2017,at_average,0,1
Versapharm/Akor,2017,below_average,-387835.2,5
Vertex Pharmace,2015,at_average,0,2
Vertex Pharmace,2016,at_average,0,2
Vertex Pharmace,2017,at_average,0,2
Vertical Pharm,2013,at_average,0,2
Vertical Pharm,2014,at_average,0,4
Vertical Pharm,2015,at_average,0,4
Vertical Pharm,2016,at_average,0,4
Vertical Pharm,2017,above_average,6034199.399999999,1
Vertical Pharm,2017,at_average,0,7
Viiv Healthcare,2013,at_average,0,10
Viiv Healthcare,2014,at_average,0,11
Viiv Healthcare,2015,at_average,0,11
Viiv Healthcare,2016,at_average,0,11
Viiv Healthcare,2017,at_average,0,11
Viropharma/Shir,2013,at_average,0,1
Viropharma/Shir,2014,at_average,0,1
Viropharma/Shir,2015,at_average,0,1
Viropharma/Shir,2016,at_average,0,1
Viropharma/Shir,2017,at_average,0,1
Virtus Pharmace,2013,above_average,1880.9999999999995,1
Virtus Pharmace,2013,below_average,-276237.2199999999,3
Virtus Pharmace,2014,above_average,2862184.2,3
Virtus Pharmace,2014,below_average,-2439654.94,8
Virtus Pharmace,2015,above_average,8006230.1,3
Virtus Pharmace,2015,at_average,0,2
Virtus Pharmace,2015,below_average,-4415727.53,7
Virtus Pharmace,2016,above_average,8062116.4,3
Virtus Pharmace,2016,at_average,0,1
Virtus Pharmace,2016,below_average,-2552272.1499999994,8
Virtus Pharmace,2017,above_average,2149543.8999999994,5
Virtus Pharmace,2017,at_average,0,6
Virtus Pharmace,2017,below_average,-2681288.0100000002,9
Virtus Pharmace*,2013,above_average,66847,1
Virtus Pharmace*,2014,above_average,30164.80000000003,1
Virtus Pharmace*,2015,above_average,21679.5,1
Virtus Pharmace*,2016,below_average,-8794.799999999968,1
Virtus Pharmace*,2017,above_average,90610,1
Vista Pharmaceu,2013,below_average,-14448.319999999972,1
Vista Pharmaceu,2014,below_average,-27532.800000000025,1
Vista Pharmaceu,2015,below_average,-117729.95000000007,1
Vista Pharmaceu,2016,below_average,-485456.5700000003,1
Vista Pharmaceu,2017,below_average,-872467.2199999997,1
Vistapharm,2013,above_average,4479411.5,7
Vistapharm,2013,below_average,-394.1000000000056,1
Vistapharm,2014,above_average,4612719.7,7
Vistapharm,2014,below_average,-22378.5,1
Vistapharm,2015,above_average,3920195.8000000003,7
Vistapharm,2015,below_average,-96436.79999999994,1
Vistapharm,2016,above_average,2391577.4,7
Vistapharm,2016,below_average,-37391.5,1
Vistapharm,2017,above_average,3467795.3,10
Vistapharm,2017,below_average,-22609.2,1
Vyera Pharmaceu,2017,at_average,0,1
Wal-Mart Stores,2013,below_average,-2393641.8000000003,3
Wal-Mart Stores,2014,below_average,-2593556.28,4
Wal-Mart Stores,2015,below_average,-2777069.61,4
Wal-Mart Stores,2016,below_average,-2592947.2,4
Wal-Mart Stores,2017,below_average,-2293942.2499999995,4
Walgreen Co.,2013,above_average,5653.5,1
Walgreen Co.,2013,below_average,-3118641.8900000006,4
Walgreen Co.,2014,above_average,8449.149999999992,2
Walgreen Co.,2014,below_average,-3218222.699999999,4
Walgreen Co.,2015,above_average,12253.389999999998,2
Walgreen Co.,2015,below_average,-3460369.76,4
Walgreen Co.,2016,above_average,16820.310000000005,1
Walgreen Co.,2016,below_average,-2824932,5
Walgreen Co.,2017,above_average,13856.339999999998,2
Walgreen Co.,2017,below_average,-2978781.179999999,4
Wallace Pharmac,2013,above_average,3141396.9999999995,1
Wallace Pharmac,2013,at_average,0,1
Wallace Pharmac,2013,below_average,-27328,1
Wallace Pharmac,2014,above_average,2836786.1999999997,2
Wallace Pharmac,2014,at_average,0,1
Wallace Pharmac,2015,above_average,2291871.1999999997,3
Wallace Pharmac,2015,at_average,0,1
Wallace Pharmac,2016,above_average,2529406.4,3
Wallace Pharmac,2016,at_average,0,1
Wallace Pharmac,2017,above_average,2165575.62,2
Wallace Pharmac,2017,at_average,0,1
Wallace Pharmac,2017,below_average,-22116,1
Wallace Pharmac*,2013,above_average,118167.59999999889,1
Wallace Pharmac*,2013,below_average,-48859.2,1
Wallace Pharmac*,2014,below_average,-2139073.9000000022,2
Wallace Pharmac*,2015,below_average,-3765357.3999999994,2
Wallace Pharmac*,2016,below_average,-3139196.4000000013,2
Wallace Pharmac*,2017,below_average,-1931989.3999999987,2
Watson Labs,2013,below_average,-3694836.6000000024,1
Watson Labs,2014,below_average,-849055.5,1
Watson Labs,2015,below_average,-82611.8,1
Watson Labs,2016,below_average,-12942.899999999998,1
Watson Labs,2017,below_average,-3205.3999999999996,1
"Watson Pharma,",2013,at_average,0,6
"Watson Pharma,",2014,at_average,0,6
"Watson Pharma,",2015,at_average,0,6
"Watson Pharma,",2016,at_average,0,6
"Watson Pharma,",2017,at_average,0,3
"Watson Pharma,",2017,below_average,-41108.899999999994,6
"West-Ward, Inc.",2013,above_average,13063628.430000003,30
"West-Ward, Inc.",2013,at_average,0,10
"West-Ward, Inc.",2013,below_average,-23421222.980000004,52
"West-Ward, Inc.",2014,above_average,13010087.500000007,28
"West-Ward, Inc.",2014,at_average,0,10
"West-Ward, Inc.",2014,below_average,-24228772.080000002,55
"West-Ward, Inc.",2015,above_average,12503134.399999999,28
"West-Ward, Inc.",2015,at_average,0,10
"West-Ward, Inc.",2015,below_average,-20170482.11,60
"West-Ward, Inc.",2016,above_average,11974952.559999999,29
"West-Ward, Inc.",2016,at_average,0,10
"West-Ward, Inc.",2016,below_average,-22073161.22,59
"West-Ward, Inc.",2017,above_average,16158811.81,31
"West-Ward, Inc.",2017,at_average,0,9
"West-Ward, Inc.",2017,below_average,-22569942.529999997,65
"West-Ward, Inc.*",2013,above_average,1549496.4,1
"West-Ward, Inc.*",2013,below_average,-4092927.0399999996,2
"West-Ward, Inc.*",2014,above_average,1400626.4000000004,1
"West-Ward, Inc.*",2014,below_average,-3575528.1999999993,2
"West-Ward, Inc.*",2015,above_average,4191557.0999999987,2
"West-Ward, Inc.*",2015,below_average,-3366524.999999999,1
"West-Ward, Inc.*",2016,above_average,4714274.800000001,2
"West-Ward, Inc.*",2016,below_average,-2841707.9999999995,1
"West-Ward, Inc.*",2017,above_average,3969464.299999999,2
"West-Ward, Inc.*",2017,below_average,-2797880.200000001,1
"West-Ward,Inc./",2017,below_average,-1739.3999999999999,1
West-Ward/Mylan,2013,below_average,-47012.62000000014,2
West-Ward/Mylan,2014,below_average,-1766374.99,2
West-Ward/Mylan,2015,below_average,-1330599.1800000006,2
West-Ward/Mylan,2016,below_average,-1732315.5899999982,2
West-Ward/Mylan,2017,below_average,-4486342.26,2
Westminster Pha,2017,above_average,434661.2,1
Westminster Pha,2017,below_average,-1256772.3499999999,2
WG Critical Car,2013,below_average,-212069.8,6
WG Critical Car,2014,above_average,7276,1
WG Critical Car,2014,below_average,-644025.6,8
WG Critical Car,2015,above_average,6032,1
WG Critical Car,2015,below_average,-1535619.3,8
WG Critical Car,2016,above_average,17298,1
WG Critical Car,2016,below_average,-1433069.8,8
WG Critical Car,2017,above_average,65052,3
WG Critical Car,2017,below_average,-1221217.4,8
Wilshire Pharma,2013,above_average,46102,1
Wilshire Pharma,2014,above_average,122112,1
Wilshire Pharma,2014,below_average,-22196,1
Wilshire Pharma,2015,above_average,206599,1
Wilshire Pharma,2015,below_average,-31970,1
Wilshire Pharma,2016,above_average,62712,1
Wilshire Pharma,2016,below_average,-654342,1
Wilshire Pharma,2017,above_average,20384,1
Wilshire Pharma,2017,below_average,-498866,2
Wilshire/Jackso,2013,above_average,160472,1
Wilshire/Jackso,2014,above_average,227280,1
Wilshire/Jackso,2015,above_average,183156,1
Wilshire/Jackso,2016,above_average,20342,1
Wilshire/Jackso,2017,above_average,400452,1
Winder Laborato,2017,below_average,-17738.39999999999,1
Winthrop US,2013,above_average,43676847,4
Winthrop US,2013,at_average,0,1
Winthrop US,2013,below_average,-166603.51999999842,2
Winthrop US,2014,above_average,33947094.34,5
Winthrop US,2014,at_average,0,1
Winthrop US,2014,below_average,-268947.99999999977,1
Winthrop US,2015,above_average,25147110.06,5
Winthrop US,2015,at_average,0,1
Winthrop US,2015,below_average,-348864.59999999957,3
Winthrop US,2016,above_average,22388962.1,3
Winthrop US,2016,at_average,0,1
Winthrop US,2016,below_average,-2915690.6,5
Winthrop US,2017,above_average,26637147.900000002,5
Winthrop US,2017,below_average,-5016901,4
Wockhardt USA L,2013,above_average,2631121.699999999,3
Wockhardt USA L,2013,below_average,-41633663.11,13
Wockhardt USA L,2014,above_average,123362.34999999995,3
Wockhardt USA L,2014,below_average,-14293895.499999996,14
Wockhardt USA L,2015,above_average,11852.83,2
Wockhardt USA L,2015,below_average,-11010500.11,16
Wockhardt USA L,2016,above_average,678191.12,2
Wockhardt USA L,2016,below_average,-7024615.289999996,16
Wockhardt USA L,2017,above_average,730554.7000000001,4
Wockhardt USA L,2017,at_average,0,1
Wockhardt USA L,2017,below_average,-5684080.950000001,13
Women's Choice,2013,at_average,0,2
Women's Choice,2014,at_average,0,2
Women's Choice,2015,at_average,0,2
Women's Choice,2016,at_average,0,2
Women's Choice,2017,at_average,0,2
Wraser Pharma,2015,at_average,0,1
Wraser Pharma,2016,at_average,0,1
Wraser Pharma,2017,at_average,0,1
Wyeth Pharm,2013,below_average,-11102700,1
Wyeth Pharm,2014,below_average,-8743602.000000002,1
Wyeth Pharm,2015,below_average,-1515284.7999999996,1
Wyeth Pharm,2016,below_average,-523903.5,1
Wyeth Pharm,2017,below_average,-192913.59999999998,1
Wyeth/Pfizer,2017,above_average,1292,1
Wyeth/Pfizer,2017,at_average,0,14
Wyeth/Pfizer*,2017,at_average,0,1
X-Gen Pharmaceu,2013,above_average,2288422.5,3
X-Gen Pharmaceu,2013,at_average,0,5
X-Gen Pharmaceu,2013,below_average,-8590.300000000008,2
X-Gen Pharmaceu,2014,above_average,2340515.3,4
X-Gen Pharmaceu,2014,at_average,0,5
X-Gen Pharmaceu,2014,below_average,-51266.40000000001,2
X-Gen Pharmaceu,2015,above_average,2201421.2,5
X-Gen Pharmaceu,2015,at_average,0,5
X-Gen Pharmaceu,2015,below_average,-27943.29999999998,2
X-Gen Pharmaceu,2016,above_average,4081603.3,5
X-Gen Pharmaceu,2016,at_average,0,5
X-Gen Pharmaceu,2016,below_average,-30479.699999999986,2
X-Gen Pharmaceu,2017,above_average,8155406.5,5
X-Gen Pharmaceu,2017,at_average,0,4
X-Gen Pharmaceu,2017,below_average,-25997.90000000001,3
X-Gen/Premierpr,2015,above_average,7520,1
X-Gen/Premierpr,2016,above_average,432,1
X-Gen/Premierpr,2017,above_average,621300,1
Xenoport/Arbor,2013,at_average,0,1
Xenoport/Arbor,2014,at_average,0,1
Xenoport/Arbor,2015,at_average,0,1
Xenoport/Arbor,2016,at_average,0,1
Xenoport/Arbor,2017,at_average,0,1
Xspire Pharma,2013,above_average,1339.32,1
Xspire Pharma,2014,above_average,128395.89,1
Xspire Pharma,2014,at_average,0,1
Xspire Pharma,2015,above_average,346793.6,1
Xspire Pharma,2015,at_average,0,1
Xspire Pharma,2015,below_average,-3630,1
Xspire Pharma,2016,above_average,382506.4600000001,2
Xspire Pharma,2016,at_average,0,1
Xspire Pharma,2017,above_average,446892,1
Xspire Pharma,2017,at_average,0,2
Xspire Pharma,2017,below_average,-13920,1
Xttrium Labs.,2013,below_average,-362846.39999999997,1
Xttrium Labs.,2014,below_average,-333978.59999999986,1
Xttrium Labs.,2015,below_average,-288251.76000000024,1
Xttrium Labs.,2016,below_average,-44874.69000000037,1
Xttrium Labs.,2017,at_average,0,1
Zydus Pharmaceu,2013,above_average,56768155.38,22
Zydus Pharmaceu,2013,below_average,-41010214.92,25
Zydus Pharmaceu,2014,above_average,66823301.65,27
Zydus Pharmaceu,2014,below_average,-46616747.4,35
Zydus Pharmaceu,2015,above_average,64387886.739999995,30
Zydus Pharmaceu,2015,below_average,-46147550.550000004,34
Zydus Pharmaceu,2016,above_average,61246508.46,31
Zydus Pharmaceu,2016,at_average,0,1
Zydus Pharmaceu,2016,below_average,-46521532.269999996,32
Zydus Pharmaceu,2017,above_average,66622872.309999995,31
Zydus Pharmaceu,2017,at_average,0,1
Zydus Pharmaceu,2017,below_average,-60639586.53999999,39
Zylera,2014,at_average,0,1
Zylera,2015,at_average,0,1
Zylera,2016,at_average,0,1
Zylera,2017,at_average,0,1
